YEARMONTH,INCIDENTCLASSIFICATION,INCIDENTBOROUGH,COMMUNITYBOARDCODE,INCIDENTCOUNT
YEARMONTH,INCIDENTCLASSIFICATION,INCIDENTBOROUGH,COMMUNITYBOARDCODE,INCIDENTCOUNT
201004,False Alarm,Brooklyn,14,23
201004,False Alarm,Brooklyn,15,23
201004,False Alarm,Brooklyn,16,40
201004,False Alarm,Brooklyn,17,18
201004,False Alarm,Brooklyn,18,13
201004,False Alarm,Queens,1,46
201004,False Alarm,Queens,2,21
201004,False Alarm,Queens,3,17
201004,False Alarm,Queens,4,25
201004,False Alarm,Queens,5,30
201004,False Alarm,Queens,6,14
201004,False Alarm,Queens,7,33
201004,False Alarm,Queens,8,28
201004,False Alarm,Queens,9,33
201004,False Alarm,Queens,10,34
201004,False Alarm,Queens,11,8
201004,False Alarm,Queens,12,112
201004,False Alarm,Queens,13,58
201004,False Alarm,Queens,14,25
201004,False Alarm,Queens,Unknown,6
201004,Medical False Alarm,Manhattan,1,10
201004,Medical False Alarm,Manhattan,2,7
201004,Medical False Alarm,Manhattan,3,12
201004,Medical False Alarm,Manhattan,4,6
201004,Medical False Alarm,Manhattan,5,9
201004,Medical False Alarm,Manhattan,6,12
201004,Medical False Alarm,Manhattan,7,6
201004,Medical False Alarm,Manhattan,8,11
201004,Medical False Alarm,Manhattan,9,1
201004,Medical False Alarm,Manhattan,10,5
201004,Medical False Alarm,Manhattan,11,5
201004,Medical False Alarm,Manhattan,12,6
201004,Medical False Alarm,Manhattan,Unknown,1
201004,Medical False Alarm,Bronx,1,9
201004,Medical False Alarm,Bronx,2,2
201004,Medical False Alarm,Bronx,3,3
201004,Medical False Alarm,Bronx,4,15
201004,Medical False Alarm,Bronx,5,8
201004,Medical False Alarm,Bronx,6,4
201004,Medical False Alarm,Bronx,7,6
201004,Medical False Alarm,Bronx,8,2
201004,Medical False Alarm,Bronx,9,11
201004,Medical False Alarm,Bronx,10,6
201004,Medical False Alarm,Bronx,11,4
201004,Medical False Alarm,Bronx,12,4
201004,Medical False Alarm,Staten Island,1,10
201004,Medical False Alarm,Staten Island,2,2
201004,Medical False Alarm,Staten Island,3,2
201004,Medical False Alarm,Brooklyn,1,16
201004,Medical False Alarm,Brooklyn,2,11
201004,Medical False Alarm,Brooklyn,3,17
201004,Medical False Alarm,Brooklyn,4,6
201004,Medical False Alarm,Brooklyn,5,12
201004,Medical False Alarm,Brooklyn,6,4
201004,Medical False Alarm,Brooklyn,7,3
201004,Medical False Alarm,Brooklyn,8,7
201004,Medical False Alarm,Brooklyn,9,2
201004,Medical False Alarm,Brooklyn,10,7
201004,Medical False Alarm,Brooklyn,11,4
201004,Medical False Alarm,Brooklyn,12,7
201004,Medical False Alarm,Brooklyn,13,1
201004,Medical False Alarm,Brooklyn,14,2
201004,Medical False Alarm,Brooklyn,15,4
201004,Medical False Alarm,Brooklyn,16,8
201004,Medical False Alarm,Brooklyn,17,5
201004,Medical False Alarm,Brooklyn,18,6
201004,Medical False Alarm,Queens,1,14
201004,Medical False Alarm,Queens,2,6
201004,Medical False Alarm,Queens,3,6
201004,Medical False Alarm,Queens,4,4
201004,Medical False Alarm,Queens,5,3
201004,Medical False Alarm,Queens,6,1
201004,Medical False Alarm,Queens,7,3
201004,Medical False Alarm,Queens,8,2
201004,Medical False Alarm,Queens,9,11
201004,Medical False Alarm,Queens,10,10
201004,Medical False Alarm,Queens,11,2
201004,Medical False Alarm,Queens,12,8
201004,Medical False Alarm,Queens,13,6
201004,Medical False Alarm,Queens,14,2
201004,All Fire/Emergency Incidents,Manhattan,1,498
201004,All Fire/Emergency Incidents,Manhattan,2,674
201004,All Fire/Emergency Incidents,Manhattan,3,1094
201004,All Fire/Emergency Incidents,Manhattan,4,644
201004,All Fire/Emergency Incidents,Manhattan,5,1356
201004,All Fire/Emergency Incidents,Manhattan,6,729
201004,All Fire/Emergency Incidents,Manhattan,7,869
201004,All Fire/Emergency Incidents,Manhattan,8,765
201004,All Fire/Emergency Incidents,Manhattan,9,531
201004,All Fire/Emergency Incidents,Manhattan,10,904
201004,All Fire/Emergency Incidents,Manhattan,11,1137
201004,All Fire/Emergency Incidents,Manhattan,12,865
201004,All Fire/Emergency Incidents,Manhattan,Unknown,17
201004,All Fire/Emergency Incidents,Bronx,1,863
201004,All Fire/Emergency Incidents,Bronx,2,251
201004,All Fire/Emergency Incidents,Bronx,3,584
201004,All Fire/Emergency Incidents,Bronx,4,829
201004,All Fire/Emergency Incidents,Bronx,5,838
201004,All Fire/Emergency Incidents,Bronx,6,513
201004,All Fire/Emergency Incidents,Bronx,7,640
201004,All Fire/Emergency Incidents,Bronx,8,386
201004,All Fire/Emergency Incidents,Bronx,9,840
201004,All Fire/Emergency Incidents,Bronx,10,582
201004,All Fire/Emergency Incidents,Bronx,11,626
201004,All Fire/Emergency Incidents,Bronx,12,736
201004,All Fire/Emergency Incidents,Bronx,Unknown,5
201004,All Fire/Emergency Incidents,Staten Island,1,997
201004,All Fire/Emergency Incidents,Staten Island,2,629
201004,All Fire/Emergency Incidents,Staten Island,3,678
201004,All Fire/Emergency Incidents,Staten Island,Unknown,21
201004,All Fire/Emergency Incidents,Brooklyn,1,800
201004,All Fire/Emergency Incidents,Brooklyn,2,794
201004,All Fire/Emergency Incidents,Brooklyn,3,946
201004,All Fire/Emergency Incidents,Brooklyn,4,486
201004,All Fire/Emergency Incidents,Brooklyn,5,959
201004,All Fire/Emergency Incidents,Brooklyn,6,391
201004,All Fire/Emergency Incidents,Brooklyn,7,386
201004,All Fire/Emergency Incidents,Brooklyn,8,537
201004,All Fire/Emergency Incidents,Brooklyn,9,489
201004,All Fire/Emergency Incidents,Brooklyn,10,515
201004,All Fire/Emergency Incidents,Brooklyn,11,380
201004,All Fire/Emergency Incidents,Brooklyn,12,467
201004,All Fire/Emergency Incidents,Brooklyn,13,500
201004,All Fire/Emergency Incidents,Brooklyn,14,602
201004,All Fire/Emergency Incidents,Brooklyn,15,518
201004,All Fire/Emergency Incidents,Brooklyn,16,689
201004,All Fire/Emergency Incidents,Brooklyn,17,574
201004,All Fire/Emergency Incidents,Brooklyn,18,664
201004,All Fire/Emergency Incidents,Brooklyn,Unknown,5
201004,All Fire/Emergency Incidents,Queens,1,823
201004,All Fire/Emergency Incidents,Queens,2,424
201004,All Fire/Emergency Incidents,Queens,3,360
201004,All Fire/Emergency Incidents,Queens,4,405
201004,All Fire/Emergency Incidents,Queens,5,496
201004,All Fire/Emergency Incidents,Queens,6,287
201004,All Fire/Emergency Incidents,Queens,7,689
201004,All Fire/Emergency Incidents,Queens,8,492
201004,All Fire/Emergency Incidents,Queens,9,413
201004,All Fire/Emergency Incidents,Queens,10,432
201004,All Fire/Emergency Incidents,Queens,11,336
201004,All Fire/Emergency Incidents,Queens,12,1180
201004,All Fire/Emergency Incidents,Queens,13,615
201004,All Fire/Emergency Incidents,Queens,14,534
201004,All Fire/Emergency Incidents,Queens,Unknown,15
201005,Structural Fires,Manhattan,1,28
201005,Structural Fires,Manhattan,2,36
201005,Structural Fires,Manhattan,3,48
201005,Structural Fires,Manhattan,4,33
201005,Structural Fires,Manhattan,5,66
201005,Structural Fires,Manhattan,6,29
201005,Structural Fires,Manhattan,7,48
201005,Structural Fires,Manhattan,8,36
201005,Structural Fires,Manhattan,9,39
201005,Structural Fires,Manhattan,10,58
201005,Structural Fires,Manhattan,11,52
201005,Structural Fires,Manhattan,12,56
201005,Structural Fires,Bronx,1,44
201005,Structural Fires,Bronx,2,15
201005,Structural Fires,Bronx,3,41
201005,Structural Fires,Bronx,4,35
201005,Structural Fires,Bronx,5,47
201005,Structural Fires,Bronx,6,40
201005,Structural Fires,Bronx,7,42
201005,Structural Fires,Bronx,8,20
201005,Structural Fires,Bronx,9,56
201005,Structural Fires,Bronx,10,32
201005,Structural Fires,Bronx,11,33
201005,Structural Fires,Bronx,12,31
201005,Structural Fires,Bronx,Unknown,1
201005,Structural Fires,Staten Island,1,54
201005,Structural Fires,Staten Island,2,28
201005,Structural Fires,Staten Island,3,19
201005,Structural Fires,Brooklyn,1,51
201005,Structural Fires,Brooklyn,2,34
201005,Structural Fires,Brooklyn,3,65
201005,Structural Fires,Brooklyn,4,42
201005,Structural Fires,Brooklyn,5,41
201005,Structural Fires,Brooklyn,6,22
201005,Structural Fires,Brooklyn,7,17
201005,Structural Fires,Brooklyn,8,26
201005,Structural Fires,Brooklyn,9,33
201005,Structural Fires,Brooklyn,10,28
201005,Structural Fires,Brooklyn,11,20
201005,Structural Fires,Brooklyn,12,53
201005,Structural Fires,Brooklyn,13,32
201005,Structural Fires,Brooklyn,14,57
201005,Structural Fires,Brooklyn,15,36
201005,Structural Fires,Brooklyn,16,38
201005,Structural Fires,Brooklyn,17,48
201005,Structural Fires,Brooklyn,18,60
201005,Structural Fires,Queens,1,29
201005,Structural Fires,Queens,2,13
201005,Structural Fires,Queens,3,17
201005,Structural Fires,Queens,4,11
201005,Structural Fires,Queens,5,18
201005,Structural Fires,Queens,6,21
201005,Structural Fires,Queens,7,40
201005,Structural Fires,Queens,8,29
201005,Structural Fires,Queens,9,17
201005,Structural Fires,Queens,10,17
201005,Structural Fires,Queens,11,10
201005,Structural Fires,Queens,12,46
201005,Structural Fires,Queens,13,40
201005,Structural Fires,Queens,14,33
201005,Structural Fires,Queens,Unknown,1
201005,Non Structural Fires,Manhattan,1,30
201005,Non Structural Fires,Manhattan,2,29
201005,Non Structural Fires,Manhattan,3,46
201005,Non Structural Fires,Manhattan,4,21
201005,Non Structural Fires,Manhattan,5,72
201005,Non Structural Fires,Manhattan,6,19
201005,Non Structural Fires,Manhattan,7,33
201005,Non Structural Fires,Manhattan,8,20
201005,Non Structural Fires,Manhattan,9,10
201005,Non Structural Fires,Manhattan,10,22
201005,Non Structural Fires,Manhattan,11,30
201005,Non Structural Fires,Manhattan,12,41
201005,Non Structural Fires,Bronx,1,34
201005,Non Structural Fires,Bronx,2,7
201005,Non Structural Fires,Bronx,3,17
201005,Non Structural Fires,Bronx,4,16
201005,Non Structural Fires,Bronx,5,24
201005,Non Structural Fires,Bronx,6,7
201005,Non Structural Fires,Bronx,7,24
201005,Non Structural Fires,Bronx,8,12
201005,Non Structural Fires,Bronx,9,30
201005,Non Structural Fires,Bronx,10,37
201005,Non Structural Fires,Bronx,11,25
201005,Non Structural Fires,Bronx,12,34
201005,Non Structural Fires,Staten Island,1,34
201005,Non Structural Fires,Staten Island,2,26
201005,Non Structural Fires,Staten Island,3,20
201005,Non Structural Fires,Brooklyn,1,48
201005,Non Structural Fires,Brooklyn,2,16
201005,Non Structural Fires,Brooklyn,3,34
201005,Non Structural Fires,Brooklyn,4,21
201005,Non Structural Fires,Brooklyn,5,53
201005,Non Structural Fires,Brooklyn,6,28
201005,Non Structural Fires,Brooklyn,7,22
201005,Non Structural Fires,Brooklyn,8,25
201005,Non Structural Fires,Brooklyn,9,18
201005,Non Structural Fires,Brooklyn,10,32
201005,Non Structural Fires,Brooklyn,11,14
201005,Non Structural Fires,Brooklyn,12,36
201005,Non Structural Fires,Brooklyn,13,34
201005,Non Structural Fires,Brooklyn,14,17
201005,Non Structural Fires,Brooklyn,15,24
201005,Non Structural Fires,Brooklyn,16,21
201005,Non Structural Fires,Brooklyn,17,14
201005,Non Structural Fires,Brooklyn,18,31
201005,Non Structural Fires,Brooklyn,Unknown,1
201005,Non Structural Fires,Queens,1,39
201005,Non Structural Fires,Queens,2,15
201005,Non Structural Fires,Queens,3,13
201005,Non Structural Fires,Queens,4,16
201005,Non Structural Fires,Queens,5,28
201005,Non Structural Fires,Queens,6,10
201005,Non Structural Fires,Queens,7,28
201005,Non Structural Fires,Queens,8,19
201005,Non Structural Fires,Queens,9,20
201005,Non Structural Fires,Queens,10,14
201005,Non Structural Fires,Queens,11,23
201005,Non Structural Fires,Queens,12,55
201005,Non Structural Fires,Queens,13,18
201005,Non Structural Fires,Queens,14,23
201005,Non Structural Fires,Queens,Unknown,3
201005,Medical Emergencies,Manhattan,1,217
201005,Medical Emergencies,Manhattan,2,352
201005,Medical Emergencies,Manhattan,3,552
201005,Medical Emergencies,Manhattan,4,382
201005,Medical Emergencies,Manhattan,5,716
201005,Medical Emergencies,Manhattan,6,416
201005,Medical Emergencies,Manhattan,7,437
201005,Medical Emergencies,Manhattan,8,445
201005,Medical Emergencies,Manhattan,9,247
201005,Medical Emergencies,Manhattan,10,422
201005,Medical Emergencies,Manhattan,11,477
201005,Medical Emergencies,Manhattan,12,419
201005,Medical Emergencies,Manhattan,Unknown,4
201005,Medical Emergencies,Bronx,1,404
201005,Medical Emergencies,Bronx,2,121
201005,Medical Emergencies,Bronx,3,255
201005,Medical Emergencies,Bronx,4,387
201005,Medical Emergencies,Bronx,5,414
201005,Medical Emergencies,Bronx,6,279
201005,Medical Emergencies,Bronx,7,319
201005,Medical Emergencies,Bronx,8,169
201005,Medical Emergencies,Bronx,9,427
201005,Medical Emergencies,Bronx,10,321
201005,Medical Emergencies,Bronx,11,232
201005,Medical Emergencies,Bronx,12,279
201005,Medical Emergencies,Bronx,Unknown,2
201005,Medical Emergencies,Staten Island,1,379
201005,Medical Emergencies,Staten Island,2,297
201005,Medical Emergencies,Staten Island,3,235
201005,Medical Emergencies,Staten Island,Unknown,5
201005,Medical Emergencies,Brooklyn,1,424
201005,Medical Emergencies,Brooklyn,2,368
201005,Medical Emergencies,Brooklyn,3,500
201005,Medical Emergencies,Brooklyn,4,311
201005,Medical Emergencies,Brooklyn,5,501
201005,Medical Emergencies,Brooklyn,6,217
201005,Medical Emergencies,Brooklyn,7,206
201005,Medical Emergencies,Brooklyn,8,270
201005,Medical Emergencies,Brooklyn,9,220
201005,Medical Emergencies,Brooklyn,10,272
201005,Medical Emergencies,Brooklyn,11,228
201005,Medical Emergencies,Brooklyn,12,244
201005,Medical Emergencies,Brooklyn,13,283
201005,Medical Emergencies,Brooklyn,14,299
201005,Medical Emergencies,Brooklyn,15,248
201005,Medical Emergencies,Brooklyn,16,309
201005,Medical Emergencies,Brooklyn,17,298
201005,Medical Emergencies,Brooklyn,18,349
201005,Medical Emergencies,Brooklyn,Unknown,2
201005,Medical Emergencies,Queens,1,425
201005,Medical Emergencies,Queens,2,233
201005,Medical Emergencies,Queens,3,258
201005,Medical Emergencies,Queens,4,251
201005,Medical Emergencies,Queens,5,297
201005,Medical Emergencies,Queens,6,134
201005,Medical Emergencies,Queens,7,340
201005,Medical Emergencies,Queens,8,246
201005,Medical Emergencies,Queens,9,252
201005,Medical Emergencies,Queens,10,260
201005,Medical Emergencies,Queens,11,165
201005,Medical Emergencies,Queens,12,627
201005,Medical Emergencies,Queens,13,310
201005,Medical Emergencies,Queens,14,260
201005,Medical Emergencies,Queens,Unknown,4
201005,Non Medical Emergencies,Manhattan,1,219
201005,Non Medical Emergencies,Manhattan,2,314
201005,Non Medical Emergencies,Manhattan,3,478
201005,Non Medical Emergencies,Manhattan,4,309
201005,Non Medical Emergencies,Manhattan,5,650
201005,Non Medical Emergencies,Manhattan,6,342
201005,Non Medical Emergencies,Manhattan,7,398
201005,Non Medical Emergencies,Manhattan,8,461
201005,Non Medical Emergencies,Manhattan,9,261
201005,Non Medical Emergencies,Manhattan,10,447
201005,Non Medical Emergencies,Manhattan,11,542
201005,Non Medical Emergencies,Manhattan,12,421
201005,Non Medical Emergencies,Manhattan,Unknown,5
201005,Non Medical Emergencies,Bronx,1,450
201005,Non Medical Emergencies,Bronx,2,112
201005,Non Medical Emergencies,Bronx,3,280
201005,Non Medical Emergencies,Bronx,4,402
201005,Non Medical Emergencies,Bronx,5,364
201005,Non Medical Emergencies,Bronx,6,196
201005,Non Medical Emergencies,Bronx,7,296
201005,Non Medical Emergencies,Bronx,8,179
201005,Non Medical Emergencies,Bronx,9,388
201005,Non Medical Emergencies,Bronx,10,274
201005,Non Medical Emergencies,Bronx,11,290
201005,Non Medical Emergencies,Bronx,12,339
201005,Non Medical Emergencies,Staten Island,1,491
201005,Non Medical Emergencies,Staten Island,2,282
201005,Non Medical Emergencies,Staten Island,3,290
201005,Non Medical Emergencies,Staten Island,Unknown,11
201005,Non Medical Emergencies,Brooklyn,1,347
201005,Non Medical Emergencies,Brooklyn,2,414
201005,Non Medical Emergencies,Brooklyn,3,388
201005,Non Medical Emergencies,Brooklyn,4,160
201005,Non Medical Emergencies,Brooklyn,5,380
201005,Non Medical Emergencies,Brooklyn,6,234
201005,Non Medical Emergencies,Brooklyn,7,121
201005,Non Medical Emergencies,Brooklyn,8,222
201005,Non Medical Emergencies,Brooklyn,9,218
201005,Non Medical Emergencies,Brooklyn,10,221
201005,Non Medical Emergencies,Brooklyn,11,119
201005,Non Medical Emergencies,Brooklyn,12,221
201005,Non Medical Emergencies,Brooklyn,13,247
201005,Non Medical Emergencies,Brooklyn,14,300
201005,Non Medical Emergencies,Brooklyn,15,244
201005,Non Medical Emergencies,Brooklyn,16,299
201005,Non Medical Emergencies,Brooklyn,17,214
201005,Non Medical Emergencies,Brooklyn,18,361
201005,Non Medical Emergencies,Brooklyn,Unknown,1
201005,Non Medical Emergencies,Queens,1,359
201005,Non Medical Emergencies,Queens,2,156
201005,Non Medical Emergencies,Queens,3,142
201005,Non Medical Emergencies,Queens,4,126
201005,Non Medical Emergencies,Queens,5,197
201005,Non Medical Emergencies,Queens,6,150
201005,Non Medical Emergencies,Queens,7,383
201005,Non Medical Emergencies,Queens,8,300
201005,Non Medical Emergencies,Queens,9,195
201005,Non Medical Emergencies,Queens,10,190
201005,Non Medical Emergencies,Queens,11,244
201005,Non Medical Emergencies,Queens,12,480
201005,Non Medical Emergencies,Queens,13,335
201005,Non Medical Emergencies,Queens,14,273
201005,Non Medical Emergencies,Queens,Unknown,27
201005,False Alarm,Manhattan,1,21
201005,False Alarm,Manhattan,2,27
201005,False Alarm,Manhattan,3,55
201005,False Alarm,Manhattan,4,29
201005,False Alarm,Manhattan,5,39
201005,False Alarm,Manhattan,6,18
201005,False Alarm,Manhattan,7,30
201005,False Alarm,Manhattan,8,16
201005,False Alarm,Manhattan,9,35
201005,False Alarm,Manhattan,10,43
201005,False Alarm,Manhattan,11,57
201005,False Alarm,Manhattan,12,54
201005,False Alarm,Bronx,1,81
201005,False Alarm,Bronx,2,21
201005,False Alarm,Bronx,3,56
201005,False Alarm,Bronx,4,83
201005,False Alarm,Bronx,5,83
201005,False Alarm,Bronx,6,40
201005,False Alarm,Bronx,7,87
201005,False Alarm,Bronx,8,46
201005,False Alarm,Bronx,9,75
201005,False Alarm,Bronx,10,40
201005,False Alarm,Bronx,11,27
201005,False Alarm,Bronx,12,97
201005,False Alarm,Bronx,Unknown,2
201005,False Alarm,Staten Island,1,135
201005,False Alarm,Staten Island,2,50
201005,False Alarm,Staten Island,3,34
201005,False Alarm,Staten Island,Unknown,4
201005,False Alarm,Brooklyn,1,32
201005,False Alarm,Brooklyn,2,20
201005,False Alarm,Brooklyn,3,47
201005,False Alarm,Brooklyn,4,26
201005,False Alarm,Brooklyn,5,37
201005,False Alarm,Brooklyn,6,17
201005,False Alarm,Brooklyn,7,25
201005,False Alarm,Brooklyn,8,20
201005,False Alarm,Brooklyn,9,34
201005,False Alarm,Brooklyn,10,32
201005,False Alarm,Brooklyn,11,17
201005,False Alarm,Brooklyn,12,36
201005,False Alarm,Brooklyn,13,23
201005,False Alarm,Brooklyn,14,16
201005,False Alarm,Brooklyn,15,21
201005,False Alarm,Brooklyn,16,33
201005,False Alarm,Brooklyn,17,20
201005,False Alarm,Brooklyn,18,19
201005,False Alarm,Queens,1,41
201005,False Alarm,Queens,2,11
201005,False Alarm,Queens,3,29
201005,False Alarm,Queens,4,31
201005,False Alarm,Queens,5,70
201005,False Alarm,Queens,6,19
201005,False Alarm,Queens,7,48
201005,False Alarm,Queens,8,31
201005,False Alarm,Queens,9,64
201005,False Alarm,Queens,10,88
201005,False Alarm,Queens,11,15
201005,False Alarm,Queens,12,160
201005,False Alarm,Queens,13,72
201005,False Alarm,Queens,14,63
201005,False Alarm,Queens,Unknown,6
201005,Medical False Alarm,Manhattan,1,7
201005,Medical False Alarm,Manhattan,2,8
201005,Medical False Alarm,Manhattan,3,10
201005,Medical False Alarm,Manhattan,4,12
201005,Medical False Alarm,Manhattan,5,11
201005,Medical False Alarm,Manhattan,6,12
201005,Medical False Alarm,Manhattan,7,6
201005,Medical False Alarm,Manhattan,8,9
201005,Medical False Alarm,Manhattan,9,7
201005,Medical False Alarm,Manhattan,10,6
201005,Medical False Alarm,Manhattan,11,7
201005,Medical False Alarm,Manhattan,12,9
201005,Medical False Alarm,Bronx,1,21
201005,Medical False Alarm,Bronx,2,7
201005,Medical False Alarm,Bronx,3,5
201005,Medical False Alarm,Bronx,4,12
201005,Medical False Alarm,Bronx,5,12
201005,Medical False Alarm,Bronx,6,10
201005,Medical False Alarm,Bronx,7,4
201005,Medical False Alarm,Bronx,8,2
201005,Medical False Alarm,Bronx,9,12
201005,Medical False Alarm,Bronx,10,9
201005,Medical False Alarm,Bronx,11,3
201005,Medical False Alarm,Bronx,12,9
201005,Medical False Alarm,Staten Island,1,10
201005,Medical False Alarm,Staten Island,2,4
201005,Medical False Alarm,Staten Island,3,2
201005,Medical False Alarm,Brooklyn,1,20
201005,Medical False Alarm,Brooklyn,2,9
201005,Medical False Alarm,Brooklyn,3,15
201005,Medical False Alarm,Brooklyn,4,5
201005,Medical False Alarm,Brooklyn,5,11
201005,Medical False Alarm,Brooklyn,6,9
201005,Medical False Alarm,Brooklyn,7,10
201005,Medical False Alarm,Brooklyn,8,3
201005,Medical False Alarm,Brooklyn,10,4
201005,Medical False Alarm,Brooklyn,11,1
201005,Medical False Alarm,Brooklyn,12,5
201005,Medical False Alarm,Brooklyn,13,6
201005,Medical False Alarm,Brooklyn,14,3
201005,Medical False Alarm,Brooklyn,15,6
201005,Medical False Alarm,Brooklyn,16,9
201005,Medical False Alarm,Brooklyn,17,8
201005,Medical False Alarm,Brooklyn,18,3
201005,Medical False Alarm,Brooklyn,Unknown,1
201005,Medical False Alarm,Queens,1,13
201005,Medical False Alarm,Queens,2,8
201005,Medical False Alarm,Queens,3,6
201005,Medical False Alarm,Queens,4,2
201005,Medical False Alarm,Queens,6,1
201005,Medical False Alarm,Queens,7,1
201005,Medical False Alarm,Queens,8,4
201005,Medical False Alarm,Queens,9,4
201005,Medical False Alarm,Queens,10,11
201005,Medical False Alarm,Queens,11,5
201005,Medical False Alarm,Queens,12,9
201005,Medical False Alarm,Queens,13,7
201005,Medical False Alarm,Queens,14,4
201005,All Fire/Emergency Incidents,Manhattan,1,522
201005,All Fire/Emergency Incidents,Manhattan,2,766
201005,All Fire/Emergency Incidents,Manhattan,3,1189
201005,All Fire/Emergency Incidents,Manhattan,4,786
201005,All Fire/Emergency Incidents,Manhattan,5,1554
201005,All Fire/Emergency Incidents,Manhattan,6,836
201005,All Fire/Emergency Incidents,Manhattan,7,952
201005,All Fire/Emergency Incidents,Manhattan,8,987
201005,All Fire/Emergency Incidents,Manhattan,9,599
201005,All Fire/Emergency Incidents,Manhattan,10,998
201005,All Fire/Emergency Incidents,Manhattan,11,1165
201005,All Fire/Emergency Incidents,Manhattan,12,1000
201005,All Fire/Emergency Incidents,Manhattan,Unknown,9
201005,All Fire/Emergency Incidents,Bronx,1,1034
201005,All Fire/Emergency Incidents,Bronx,2,283
201005,All Fire/Emergency Incidents,Bronx,3,654
201005,All Fire/Emergency Incidents,Bronx,4,935
201005,All Fire/Emergency Incidents,Bronx,5,944
201005,All Fire/Emergency Incidents,Bronx,6,572
201005,All Fire/Emergency Incidents,Bronx,7,772
201005,All Fire/Emergency Incidents,Bronx,8,428
201005,All Fire/Emergency Incidents,Bronx,9,988
201005,All Fire/Emergency Incidents,Bronx,10,713
201005,All Fire/Emergency Incidents,Bronx,11,610
201005,All Fire/Emergency Incidents,Bronx,12,789
201005,All Fire/Emergency Incidents,Bronx,Unknown,5
201005,All Fire/Emergency Incidents,Staten Island,1,1103
201005,All Fire/Emergency Incidents,Staten Island,2,687
201005,All Fire/Emergency Incidents,Staten Island,3,600
201005,All Fire/Emergency Incidents,Staten Island,Unknown,20
201005,All Fire/Emergency Incidents,Brooklyn,1,922
201005,All Fire/Emergency Incidents,Brooklyn,2,861
201005,All Fire/Emergency Incidents,Brooklyn,3,1049
201005,All Fire/Emergency Incidents,Brooklyn,4,565
201005,All Fire/Emergency Incidents,Brooklyn,5,1023
201005,All Fire/Emergency Incidents,Brooklyn,6,527
201005,All Fire/Emergency Incidents,Brooklyn,7,401
201005,All Fire/Emergency Incidents,Brooklyn,8,566
201005,All Fire/Emergency Incidents,Brooklyn,9,523
201005,All Fire/Emergency Incidents,Brooklyn,10,589
201005,All Fire/Emergency Incidents,Brooklyn,11,399
201005,All Fire/Emergency Incidents,Brooklyn,12,595
201005,All Fire/Emergency Incidents,Brooklyn,13,625
201005,All Fire/Emergency Incidents,Brooklyn,14,692
201005,All Fire/Emergency Incidents,Brooklyn,15,579
201005,All Fire/Emergency Incidents,Brooklyn,16,709
201005,All Fire/Emergency Incidents,Brooklyn,17,602
201005,All Fire/Emergency Incidents,Brooklyn,18,823
201005,All Fire/Emergency Incidents,Brooklyn,Unknown,5
201005,All Fire/Emergency Incidents,Queens,1,906
201005,All Fire/Emergency Incidents,Queens,2,436
201005,All Fire/Emergency Incidents,Queens,3,465
201005,All Fire/Emergency Incidents,Queens,4,437
201005,All Fire/Emergency Incidents,Queens,5,610
201005,All Fire/Emergency Incidents,Queens,6,335
201005,All Fire/Emergency Incidents,Queens,7,840
201005,All Fire/Emergency Incidents,Queens,8,629
201005,All Fire/Emergency Incidents,Queens,9,552
201005,All Fire/Emergency Incidents,Queens,10,580
201005,All Fire/Emergency Incidents,Queens,11,462
201005,All Fire/Emergency Incidents,Queens,12,1377
201005,All Fire/Emergency Incidents,Queens,13,782
201005,All Fire/Emergency Incidents,Queens,14,656
201005,All Fire/Emergency Incidents,Queens,Unknown,41
201006,Structural Fires,Manhattan,1,25
201006,Structural Fires,Manhattan,2,21
201006,Structural Fires,Manhattan,3,40
201006,Structural Fires,Manhattan,4,32
201006,Structural Fires,Manhattan,5,37
201006,Structural Fires,Manhattan,6,37
201006,Structural Fires,Manhattan,7,34
201006,Structural Fires,Manhattan,8,46
201006,Structural Fires,Manhattan,9,30
201006,Structural Fires,Manhattan,10,49
201006,Structural Fires,Manhattan,11,43
201006,Structural Fires,Manhattan,12,28
201006,Structural Fires,Bronx,1,39
201006,Structural Fires,Bronx,2,7
201006,Structural Fires,Bronx,3,36
201006,Structural Fires,Bronx,4,43
201006,Structural Fires,Bronx,5,41
201006,Structural Fires,Bronx,6,34
201006,Structural Fires,Bronx,7,43
201006,Structural Fires,Bronx,8,24
201006,Structural Fires,Bronx,9,36
201006,Structural Fires,Bronx,10,25
201006,Structural Fires,Bronx,11,36
201006,Structural Fires,Bronx,12,38
201006,Structural Fires,Staten Island,1,45
201006,Structural Fires,Staten Island,2,19
201006,Structural Fires,Staten Island,3,28
201006,Structural Fires,Staten Island,Unknown,1
201006,Structural Fires,Brooklyn,1,39
201006,Structural Fires,Brooklyn,2,50
201006,Structural Fires,Brooklyn,3,58
201006,Structural Fires,Brooklyn,4,36
201006,Structural Fires,Brooklyn,5,46
201006,Structural Fires,Brooklyn,6,23
201006,Structural Fires,Brooklyn,7,15
201006,Structural Fires,Brooklyn,8,39
201006,Structural Fires,Brooklyn,9,32
201006,Structural Fires,Brooklyn,10,24
201006,Structural Fires,Brooklyn,11,12
201006,Structural Fires,Brooklyn,12,41
201006,Structural Fires,Brooklyn,13,35
201006,Structural Fires,Brooklyn,14,49
201006,Structural Fires,Brooklyn,15,34
201006,Structural Fires,Brooklyn,16,36
201006,Structural Fires,Brooklyn,17,49
