DBN,School Name,Cohort Year,Demographic,Total Cohort Num,Total Grads Num,Num achieving APM ,Pct of cohort achieving APM,Pct of graduates achieving APM
04M680,HERITAGE SCHOOL (THE),2007,Female,35,1,s,s,s
04M680,HERITAGE SCHOOL (THE),2006,Male,41,25,4,9.80%,16.00%
04M680,HERITAGE SCHOOL (THE),2007,Male,42,0,s,s,s
04M695,URBAN PEACE ACADEMY,2006,Female,34,26,4,11.80%,15.40%
04M695,URBAN PEACE ACADEMY,2006,Male,11,9,s,s,s
05M172,POWELL MIDDLE SCHOOL FOR LAW AND SOCIAL JUST,2007,Male,1,0,s,s,s
05M285,HARLEM RENAISSENCE HIGH SCHOOL,2006,Female,47,8,s,s,s
05M285,HARLEM RENAISSENCE HIGH SCHOOL,2007,Female,58,15,s,s,s
05M285,HARLEM RENAISSENCE HIGH SCHOOL,2006,Male,34,2,s,s,s
05M285,HARLEM RENAISSENCE HIGH SCHOOL,2007,Male,31,1,s,s,s
05M304,MOTT HALL HIGH SCHOOL,2006,Female,50,36,7,14.00%,19.40%
05M304,MOTT HALL HIGH SCHOOL,2007,Female,46,31,0,0.00%,0.00%
05M304,MOTT HALL HIGH SCHOOL,2006,Male,46,31,7,15.20%,22.60%
05M304,MOTT HALL HIGH SCHOOL,2007,Male,47,31,4,8.50%,12.90%
05M367,ACADEMY FOR SOCIAL ACTION-A COLLEGE BOARD SCHOOL,2007,Female,33,28,4,12.10%,14.30%
05M367,ACADEMY FOR SOCIAL ACTION-A COLLEGE BOARD SCHOOL,2007,Male,20,14,s,s,s
05M369,URBAN ASSEMBLY FOR THE PERFORMING ARTS,2006,Female,52,37,4,7.70%,10.80%
05M369,URBAN ASSEMBLY FOR THE PERFORMING ARTS,2007,Female,56,41,1,1.80%,2.40%
05M369,URBAN ASSEMBLY FOR THE PERFORMING ARTS,2006,Male,10,6,s,s,s
05M369,URBAN ASSEMBLY FOR THE PERFORMING ARTS,2007,Male,14,6,s,s,s
05M469,CHOIR ACADEMY OF HARLEM,2006,Female,26,17,s,s,s
05M469,CHOIR ACADEMY OF HARLEM,2007,Female,31,20,s,s,s
05M469,CHOIR ACADEMY OF HARLEM,2006,Male,13,5,s,s,s
05M469,CHOIR ACADEMY OF HARLEM,2007,Male,14,10,s,s,s
05M499,FREDERICK DOUGLASS ACADEMY,2006,Female,130,110,60,46.20%,54.50%
05M499,FREDERICK DOUGLASS ACADEMY,2007,Female,97,93,40,41.20%,43.00%
05M499,FREDERICK DOUGLASS ACADEMY,2006,Male,129,104,59,45.70%,56.70%
05M499,FREDERICK DOUGLASS ACADEMY,2007,Male,107,89,46,43.00%,51.70%
05M670,THURGOOD MARSHALL ACADEMY FOR LEARNING & SOCIAL CH,2006,Female,44,35,9,20.50%,25.70%
05M670,THURGOOD MARSHALL ACADEMY FOR LEARNING & SOCIAL CH,2007,Female,54,47,18,33.30%,38.30%
05M670,THURGOOD MARSHALL ACADEMY FOR LEARNING & SOCIAL CH,2006,Male,51,30,8,15.70%,26.70%
05M670,THURGOOD MARSHALL ACADEMY FOR LEARNING & SOCIAL CH,2007,Male,41,24,9,22.00%,37.50%
05M692,HIGH SCHOOL MATH SCIENCE AND ENGINEERING AT CCNY,2006,Female,49,46,46,93.90%,100.00%
05M692,HIGH SCHOOL MATH SCIENCE AND ENGINEERING AT CCNY,2007,Female,38,37,36,94.70%,97.30%
05M692,HIGH SCHOOL MATH SCIENCE AND ENGINEERING AT CCNY,2006,Male,57,55,54,94.70%,98.20%
05M692,HIGH SCHOOL MATH SCIENCE AND ENGINEERING AT CCNY,2007,Male,73,66,66,90.40%,100.00%
06M293,CITY COLLEGE ACADEMY OF THE ARTS,2007,Female,1,0,s,s,s
06M346,COMMUNITY HEALTH ACADEMY OF THE HEIGHTS,2007,Female,1,0,s,s,s
06M346,COMMUNITY HEALTH ACADEMY OF THE HEIGHTS,2007,Male,1,0,s,s,s
06M462,HIGH SCHOOL FOR INTERNATIONAL-BUSINESS & FINANCE,2006,Female,91,77,9,9.90%,11.70%
06M462,HIGH SCHOOL FOR INTERNATIONAL-BUSINESS & FINANCE,2007,Female,71,53,12,16.90%,22.60%
06M462,HIGH SCHOOL FOR INTERNATIONAL-BUSINESS & FINANCE,2006,Male,94,60,9,9.60%,15.00%
06M462,HIGH SCHOOL FOR INTERNATIONAL-BUSINESS & FINANCE,2007,Male,98,52,17,17.30%,32.70%
06M463,HIGH SCHOOL FOR MEDIA & COMMUNICATIONS,2006,Female,62,53,1,1.60%,1.90%
06M463,HIGH SCHOOL FOR MEDIA & COMMUNICATIONS,2007,Female,58,32,3,5.20%,9.40%
06M463,HIGH SCHOOL FOR MEDIA & COMMUNICATIONS,2006,Male,99,48,9,9.10%,18.80%
06M463,HIGH SCHOOL FOR MEDIA & COMMUNICATIONS,2007,Male,91,40,5,5.50%,12.50%
06M467,HIGH SCHOOL FOR LAW & PUBLIC SERVICE,2006,Female,96,74,9,9.40%,12.20%
06M467,HIGH SCHOOL FOR LAW & PUBLIC SERVICE,2007,Female,93,73,4,4.30%,5.50%
06M467,HIGH SCHOOL FOR LAW & PUBLIC SERVICE,2006,Male,75,48,7,9.30%,14.60%
06M467,HIGH SCHOOL FOR LAW & PUBLIC SERVICE,2007,Male,81,52,8,9.90%,15.40%
06M468,HIGH SCHOOL FOR HEALTH CAREERS & SCIENCES,2006,Female,75,44,10,13.30%,22.70%
06M468,HIGH SCHOOL FOR HEALTH CAREERS & SCIENCES,2007,Female,94,54,12,12.80%,22.20%
06M468,HIGH SCHOOL FOR HEALTH CAREERS & SCIENCES,2006,Male,83,44,11,13.30%,25.00%
06M468,HIGH SCHOOL FOR HEALTH CAREERS & SCIENCES,2007,Male,81,27,9,11.10%,33.30%
06M540,A PHILIP RANDOLPH CAMPUS HIGH SCHOOL,2006,Female,131,102,35,26.70%,34.30%
06M540,A PHILIP RANDOLPH CAMPUS HIGH SCHOOL,2007,Female,184,158,42,22.80%,26.60%
06M540,A PHILIP RANDOLPH CAMPUS HIGH SCHOOL,2006,Male,136,88,27,19.90%,30.70%
06M540,A PHILIP RANDOLPH CAMPUS HIGH SCHOOL,2007,Male,143,107,39,27.30%,36.40%
06M552,GREGORIO LUPERON HIGH SCH FOR SCIENCE AND MATHEMAT,2006,Female,51,41,5,9.80%,12.20%
06M552,GREGORIO LUPERON HIGH SCH FOR SCIENCE AND MATHEMAT,2007,Female,51,33,9,17.60%,27.30%
06M552,GREGORIO LUPERON HIGH SCH FOR SCIENCE AND MATHEMAT,2006,Male,40,33,6,15.00%,18.20%
06M552,GREGORIO LUPERON HIGH SCH FOR SCIENCE AND MATHEMAT,2007,Male,38,21,1,2.60%,4.80%
07X221,SOUTH BRONX PREPARATORY - A COLLEGE BOARD SCHOOL,2006,Female,54,39,7,13.00%,17.90%
07X221,SOUTH BRONX PREPARATORY - A COLLEGE BOARD SCHOOL,2007,Female,36,31,5,13.90%,16.10%
07X221,SOUTH BRONX PREPARATORY - A COLLEGE BOARD SCHOOL,2006,Male,26,25,3,11.50%,12.00%
07X221,SOUTH BRONX PREPARATORY - A COLLEGE BOARD SCHOOL,2007,Male,30,24,2,6.70%,8.30%
07X222,DR. MARIO SALVADORI SCHOOL,2006,Male,1,0,s,s,s
07X321,CROTONA ACADEMY HIGH SCHOOL,2006,Female,34,5,s,s,s
07X321,CROTONA ACADEMY HIGH SCHOOL,2007,Female,28,3,s,s,s
07X321,CROTONA ACADEMY HIGH SCHOOL,2006,Male,22,3,s,s,s
07X321,CROTONA ACADEMY HIGH SCHOOL,2007,Male,21,0,s,s,s
07X334,INTERNATIONAL COMMUNITY HIGH SCHOOL,2006,Female,4,1,s,s,s
07X334,INTERNATIONAL COMMUNITY HIGH SCHOOL,2007,Female,4,1,s,s,s
07X334,INTERNATIONAL COMMUNITY HIGH SCHOOL,2006,Male,6,0,s,s,s
07X334,INTERNATIONAL COMMUNITY HIGH SCHOOL,2007,Male,1,1,s,s,s
07X379,JILL CHAIFETZ TRANSFER HIGH SCHOOL,2006,Female,30,1,s,s,s
07X379,JILL CHAIFETZ TRANSFER HIGH SCHOOL,2007,Female,50,7,s,s,s
07X379,JILL CHAIFETZ TRANSFER HIGH SCHOOL,2006,Male,20,4,s,s,s
07X379,JILL CHAIFETZ TRANSFER HIGH SCHOOL,2007,Male,42,3,s,s,s
07X381,BRONX HAVEN HIGH SCHOOL,2006,Female,8,5,s,s,s
07X381,BRONX HAVEN HIGH SCHOOL,2007,Female,46,3,s,s,s
07X381,BRONX HAVEN HIGH SCHOOL,2006,Male,3,3,s,s,s
07X381,BRONX HAVEN HIGH SCHOOL,2007,Male,25,0,s,s,s
07X473,MOTT HAVEN VILLAGE PREP HIGH SCHOOL,2006,Female,32,24,0,0.00%,0.00%
07X473,MOTT HAVEN VILLAGE PREP HIGH SCHOOL,2007,Female,39,27,1,2.60%,3.70%
07X473,MOTT HAVEN VILLAGE PREP HIGH SCHOOL,2006,Male,37,20,s,s,s
07X473,MOTT HAVEN VILLAGE PREP HIGH SCHOOL,2007,Male,46,16,s,s,s
07X500,HOSTOS-LINCOLN ACADEMY OF SCIENCE,2006,Female,38,31,14,36.80%,45.20%
07X500,HOSTOS-LINCOLN ACADEMY OF SCIENCE,2007,Female,51,40,12,23.50%,30.00%
07X500,HOSTOS-LINCOLN ACADEMY OF SCIENCE,2006,Male,23,20,s,s,s
07X500,HOSTOS-LINCOLN ACADEMY OF SCIENCE,2007,Male,36,27,11,30.60%,40.70%
07X520,FOREIGN LANGUAGE ACADEMY OF GLOBAL STUDIES,2006,Female,72,48,12,16.70%,25.00%
07X520,FOREIGN LANGUAGE ACADEMY OF GLOBAL STUDIES,2007,Female,58,37,3,5.20%,8.10%
07X520,FOREIGN LANGUAGE ACADEMY OF GLOBAL STUDIES,2006,Male,64,34,7,10.90%,20.60%
07X520,FOREIGN LANGUAGE ACADEMY OF GLOBAL STUDIES,2007,Male,51,22,2,3.90%,9.10%
07X527,BRONX LEADERSHIP ACADEMY II HIGH SCHOOL,2006,Female,52,42,3,5.80%,7.10%
07X527,BRONX LEADERSHIP ACADEMY II HIGH SCHOOL,2007,Female,49,30,2,4.10%,6.70%
07X527,BRONX LEADERSHIP ACADEMY II HIGH SCHOOL,2006,Male,50,32,7,14.00%,21.90%
07X527,BRONX LEADERSHIP ACADEMY II HIGH SCHOOL,2007,Male,60,32,0,0.00%,0.00%
07X547,NEW EXPLORERS HIGH SCHOOL,2006,Female,29,13,s,s,s
07X547,NEW EXPLORERS HIGH SCHOOL,2007,Female,31,14,s,s,s
07X547,NEW EXPLORERS HIGH SCHOOL,2006,Male,52,23,3,5.80%,13.00%
07X547,NEW EXPLORERS HIGH SCHOOL,2007,Male,51,27,0,0.00%,0.00%
07X548,URBAN ASSEMBLY SCHOOL FOR CAREERS IN SPORTS,2006,Female,15,12,s,s,s
07X548,URBAN ASSEMBLY SCHOOL FOR CAREERS IN SPORTS,2007,Female,15,14,s,s,s
07X548,URBAN ASSEMBLY SCHOOL FOR CAREERS IN SPORTS,2006,Male,67,53,2,3.00%,3.80%
07X548,URBAN ASSEMBLY SCHOOL FOR CAREERS IN SPORTS,2007,Male,67,51,11,16.40%,21.60%
07X551,BRONX ACADEMY OF LETTERS,2006,Female,48,37,6,12.50%,16.20%
07X551,BRONX ACADEMY OF LETTERS,2007,Female,62,60,10,16.10%,16.70%
07X551,BRONX ACADEMY OF LETTERS,2006,Male,28,19,s,s,s
07X551,BRONX ACADEMY OF LETTERS,2007,Male,27,13,s,s,s
07X600,ALFRED E SMITH CAREER AND TECHNICAL HIGH SCHOOL,2006,Female,31,10,s,s,s
07X600,ALFRED E SMITH CAREER AND TECHNICAL HIGH SCHOOL,2007,Female,31,16,s,s,s
07X600,ALFRED E SMITH CAREER AND TECHNICAL HIGH SCHOOL,2006,Male,236,99,6,2.50%,6.10%
07X600,ALFRED E SMITH CAREER AND TECHNICAL HIGH SCHOOL,2007,Male,233,98,11,4.70%,11.20%
07X655,SAMUEL GOMPERS CAREER AND TECHNICAL EDUCATION HIGH,2006,Female,94,51,1,1.10%,2.00%
07X655,SAMUEL GOMPERS CAREER AND TECHNICAL EDUCATION HIGH,2007,Female,69,36,1,1.40%,2.80%
07X655,SAMUEL GOMPERS CAREER AND TECHNICAL EDUCATION HIGH,2006,Male,263,122,7,2.70%,5.70%
07X655,SAMUEL GOMPERS CAREER AND TECHNICAL EDUCATION HIGH,2007,Male,225,69,5,2.20%,7.20%
07X670,HEALTH OPPORTUNITIES HIGH SCHOOL,2006,Female,94,63,12,12.80%,19.00%
07X670,HEALTH OPPORTUNITIES HIGH SCHOOL,2007,Female,106,85,5,4.70%,5.90%
07X670,HEALTH OPPORTUNITIES HIGH SCHOOL,2006,Male,40,30,7,17.50%,23.30%
07X670,HEALTH OPPORTUNITIES HIGH SCHOOL,2007,Male,48,24,7,14.60%,29.20%
08X192,PIAGENTINI-JONES SCHOOL,2006,Female,1,0,s,s,s
08X192,PIAGENTINI-JONES SCHOOL,2006,Male,1,0,s,s,s
08X192,PIAGENTINI-JONES SCHOOL,2007,Male,1,0,s,s,s
08X282,WOMEN'S ACADEMY OF EXCELLENCE,2006,Female,75,50,10,13.30%,20.00%
08X282,WOMEN'S ACADEMY OF EXCELLENCE,2007,Female,65,57,4,6.20%,7.00%
08X293,RENAISSANCE HIGH SCHOOL FOR MUSICAL THEATER AND TE,2006,Female,67,48,6,9.00%,12.50%
08X293,RENAISSANCE HIGH SCHOOL FOR MUSICAL THEATER AND TE,2007,Female,75,53,4,5.30%,7.50%
08X293,RENAISSANCE HIGH SCHOOL FOR MUSICAL THEATER AND TE,2006,Male,50,29,4,8.00%,13.80%
08X293,RENAISSANCE HIGH SCHOOL FOR MUSICAL THEATER AND TE,2007,Male,51,32,4,7.80%,12.50%
08X295,GATEWAY SCHOOL FOR ENVIRONMENTAL RESEARCH AND TECH,2006,Female,50,20,s,s,s
08X295,GATEWAY SCHOOL FOR ENVIRONMENTAL RESEARCH AND TECH,2007,Female,47,26,2,4.30%,7.70%
08X295,GATEWAY SCHOOL FOR ENVIRONMENTAL RESEARCH AND TECH,2006,Male,71,29,2,2.80%,6.90%
08X295,GATEWAY SCHOOL FOR ENVIRONMENTAL RESEARCH AND TECH,2007,Male,76,34,2,2.60%,5.90%
08X305,PABLO NERUDA ACADEMY FOR ARCHITECTURE AND WORLD ST,2006,Female,35,21,3,8.60%,14.30%
08X305,PABLO NERUDA ACADEMY FOR ARCHITECTURE AND WORLD ST,2007,Female,44,21,3,6.80%,14.30%
08X305,PABLO NERUDA ACADEMY FOR ARCHITECTURE AND WORLD ST,2006,Male,66,36,4,6.10%,11.10%
08X305,PABLO NERUDA ACADEMY FOR ARCHITECTURE AND WORLD ST,2007,Male,64,29,1,1.60%,3.40%
08X312,MILLENIUM ART ACADEMY,2006,Female,54,36,4,7.40%,11.10%
08X312,MILLENIUM ART ACADEMY,2007,Female,49,31,3,6.10%,9.70%
08X312,MILLENIUM ART ACADEMY,2006,Male,54,27,3,5.60%,11.10%
08X312,MILLENIUM ART ACADEMY,2007,Male,66,41,3,4.50%,7.30%
08X332,HOLCOMBE L RUCKER SCHOOL OF COMMUNITY RESEARCH,2006,Female,50,29,5,10.00%,17.20%
08X332,HOLCOMBE L RUCKER SCHOOL OF COMMUNITY RESEARCH,2007,Female,56,34,2,3.60%,5.90%
08X332,HOLCOMBE L RUCKER SCHOOL OF COMMUNITY RESEARCH,2006,Male,39,22,6,15.40%,27.30%
08X332,HOLCOMBE L RUCKER SCHOOL OF COMMUNITY RESEARCH,2007,Male,48,20,s,s,s
08X377,BRONX COMMUNITY HIGH SCHOOL,2006,Female,48,6,s,s,s
08X377,BRONX COMMUNITY HIGH SCHOOL,2007,Female,55,12,s,s,s
08X377,BRONX COMMUNITY HIGH SCHOOL,2006,Male,31,4,s,s,s
08X377,BRONX COMMUNITY HIGH SCHOOL,2007,Male,52,3,s,s,s
08X405,HERBERT H LEHMAN HIGH SCHOOL,2006,Female,460,236,94,20.40%,39.80%
08X405,HERBERT H LEHMAN HIGH SCHOOL,2007,Female,386,213,67,17.40%,31.50%
08X405,HERBERT H LEHMAN HIGH SCHOOL,2006,Male,632,251,87,13.80%,34.70%
08X405,HERBERT H LEHMAN HIGH SCHOOL,2007,Male,596,240,61,10.20%,25.40%
08X450,ADLAI E. STEVENSON HIGH SCHOOL,2006,Female,4,0,s,s,s
08X450,ADLAI E. STEVENSON HIGH SCHOOL,2006,Male,3,0,s,s,s
08X452,BRONX GUILD HIGH SCHOOL,2006,Female,37,24,1,2.70%,4.20%
08X452,BRONX GUILD HIGH SCHOOL,2007,Female,44,27,1,2.30%,3.70%
08X452,BRONX GUILD HIGH SCHOOL,2006,Male,27,16,s,s,s
08X452,BRONX GUILD HIGH SCHOOL,2007,Male,41,29,0,0.00%,0.00%
08X519,FELISA RINCON DE GAUTIER INSTITUTE FOR LAW AND PUB,2006,Female,61,32,0,0.00%,0.00%
08X519,FELISA RINCON DE GAUTIER INSTITUTE FOR LAW AND PUB,2007,Female,51,28,2,3.90%,7.10%
08X519,FELISA RINCON DE GAUTIER INSTITUTE FOR LAW AND PUB,2006,Male,38,20,s,s,s
08X519,FELISA RINCON DE GAUTIER INSTITUTE FOR LAW AND PUB,2007,Male,30,15,s,s,s
08X540,SCHOOL FOR COMMUNITY RESEARCH AND LEARNING,2006,Female,48,28,1,2.10%,3.60%
08X540,SCHOOL FOR COMMUNITY RESEARCH AND LEARNING,2007,Female,67,31,0,0.00%,0.00%
08X540,SCHOOL FOR COMMUNITY RESEARCH AND LEARNING,2006,Male,41,16,s,s,s
08X540,SCHOOL FOR COMMUNITY RESEARCH AND LEARNING,2007,Male,59,22,1,1.70%,4.50%
08X560,HS 560 BRONX ACADEMY HIGH SCHOOL,2006,Female,88,23,0,0.00%,0.00%
08X560,HS 560 BRONX ACADEMY HIGH SCHOOL,2007,Female,97,20,s,s,s
08X560,HS 560 BRONX ACADEMY HIGH SCHOOL,2006,Male,53,5,s,s,s
08X560,HS 560 BRONX ACADEMY HIGH SCHOOL,2007,Male,79,11,s,s,s
08X650,JANE ADDAMS HIGH SCHOOL FOR ACADEMIC CAREERS,2006,Female,288,135,22,7.60%,16.30%
08X650,JANE ADDAMS HIGH SCHOOL FOR ACADEMIC CAREERS,2007,Female,255,107,15,5.90%,14.00%
08X650,JANE ADDAMS HIGH SCHOOL FOR ACADEMIC CAREERS,2006,Male,131,45,5,3.80%,11.10%
08X650,JANE ADDAMS HIGH SCHOOL FOR ACADEMIC CAREERS,2007,Male,107,30,2,1.90%,6.70%
08X686,NEW SCHOOL FOR ARTS AND SCIENCES,2006,Female,1,0,s,s,s
09X227,BRONX EXPEDITIONARY LEARNING HIGH SCHOOL,2006,Female,37,21,2,5.40%,9.50%
09X227,BRONX EXPEDITIONARY LEARNING HIGH SCHOOL,2007,Female,45,19,s,s,s
09X227,BRONX EXPEDITIONARY LEARNING HIGH SCHOOL,2006,Male,59,34,0,0.00%,0.00%
09X227,BRONX EXPEDITIONARY LEARNING HIGH SCHOOL,2007,Male,46,22,1,2.20%,4.50%
09X231,EAGLE ACADEMY FOR YOUNG MEN,2006,Male,100,63,14,14.00%,22.20%
09X231,EAGLE ACADEMY FOR YOUNG MEN,2007,Male,117,82,12,10.30%,14.60%
09X239,URBAN ASSEMBLY ACAD-HISTORY AND CITIZENSHIP FOR YO,2006,Male,74,31,2,2.70%,6.50%
09X239,URBAN ASSEMBLY ACAD-HISTORY AND CITIZENSHIP FOR YO,2007,Male,83,33,5,6.00%,15.20%
09X241,URBAN ASSEMBLY SCHOOL FOR APPLIED MATH AND SCIENCE,2007,Female,31,30,12,38.70%,40.00%
09X241,URBAN ASSEMBLY SCHOOL FOR APPLIED MATH AND SCIENCE,2007,Male,40,35,11,27.50%,31.40%
09X250,EXIMIUS COLLEGE PREPARATORY ACADEMY,2006,Female,38,26,6,15.80%,23.10%
09X250,EXIMIUS COLLEGE PREPARATORY ACADEMY,2007,Female,29,21,4,13.80%,19.00%
09X250,EXIMIUS COLLEGE PREPARATORY ACADEMY,2006,Male,22,10,s,s,s
09X250,EXIMIUS COLLEGE PREPARATORY ACADEMY,2007,Male,28,17,s,s,s
09X252,MOTT HALL BRONX HIGH SCHOOL,2006,Female,54,43,2,3.70%,4.70%
09X252,MOTT HALL BRONX HIGH SCHOOL,2007,Female,53,45,4,7.50%,8.90%
09X252,MOTT HALL BRONX HIGH SCHOOL,2006,Male,53,40,1,1.90%,2.50%
09X252,MOTT HALL BRONX HIGH SCHOOL,2007,Male,48,40,4,8.30%,10.00%
09X260,BRONX CENTER FOR SCIENCE AND MATHEMATICS,2006,Female,50,45,31,62.00%,68.90%
09X260,BRONX CENTER FOR SCIENCE AND MATHEMATICS,2007,Female,52,47,22,42.30%,46.80%
09X260,BRONX CENTER FOR SCIENCE AND MATHEMATICS,2006,Male,50,43,28,56.00%,65.10%
09X260,BRONX CENTER FOR SCIENCE AND MATHEMATICS,2007,Male,47,30,13,27.70%,43.30%
09X263,VALIDUS PREPARATORY ACADEMY,2006,Female,88,68,4,4.50%,5.90%
09X263,VALIDUS PREPARATORY ACADEMY,2007,Female,67,40,2,3.00%,5.00%
09X263,VALIDUS PREPARATORY ACADEMY,2006,Male,32,22,0,0.00%,0.00%
09X263,VALIDUS PREPARATORY ACADEMY,2007,Male,35,18,s,s,s
09X276,LEADERSHIP INSTITUTE,2006,Female,32,16,s,s,s
09X276,LEADERSHIP INSTITUTE,2007,Female,37,28,4,10.80%,14.30%
09X276,LEADERSHIP INSTITUTE,2006,Male,35,20,s,s,s
09X276,LEADERSHIP INSTITUTE,2007,Male,49,22,2,4.10%,9.10%
09X297,MORRIS ACADEMY FOR COLLABORATIVE STUDIES,2006,Female,52,41,8,15.40%,19.50%
09X297,MORRIS ACADEMY FOR COLLABORATIVE STUDIES,2007,Female,54,37,5,9.30%,13.50%
09X297,MORRIS ACADEMY FOR COLLABORATIVE STUDIES,2006,Male,47,26,2,4.30%,7.70%
09X297,MORRIS ACADEMY FOR COLLABORATIVE STUDIES,2007,Male,52,21,3,5.80%,14.30%
09X329,DREAMYARD PREPARATORY SCHOOL,2006,Female,46,20,s,s,s
09X329,DREAMYARD PREPARATORY SCHOOL,2007,Female,58,24,0,0.00%,0.00%
09X329,DREAMYARD PREPARATORY SCHOOL,2006,Male,47,20,s,s,s
09X329,DREAMYARD PREPARATORY SCHOOL,2007,Male,32,11,s,s,s
09X365,ACADEMY FOR LANGUAGE AND TECHNOLOGY,2007,Female,45,31,4,8.90%,12.90%
09X365,ACADEMY FOR LANGUAGE AND TECHNOLOGY,2007,Male,45,30,1,2.20%,3.30%
09X403,BRONX INTERNATIONAL HIGH SCHOOL,2006,Female,41,32,5,12.20%,15.60%
09X403,BRONX INTERNATIONAL HIGH SCHOOL,2007,Female,54,30,7,13.00%,23.30%
09X403,BRONX INTERNATIONAL HIGH SCHOOL,2006,Male,47,26,3,6.40%,11.50%
09X403,BRONX INTERNATIONAL HIGH SCHOOL,2007,Male,50,31,6,12.00%,19.40%
09X404,SCHOOL FOR EXCELLENCE,2006,Female,52,29,3,5.80%,10.30%
09X404,SCHOOL FOR EXCELLENCE,2007,Female,62,43,4,6.50%,9.30%
09X404,SCHOOL FOR EXCELLENCE,2006,Male,56,30,3,5.40%,10.00%
09X404,SCHOOL FOR EXCELLENCE,2007,Male,63,31,5,7.90%,16.10%
09X412,BRONX HIGH SCHOOL OF BUSINESS,2006,Female,45,28,6,13.30%,21.40%
09X412,BRONX HIGH SCHOOL OF BUSINESS,2007,Female,57,22,2,3.50%,9.10%
09X412,BRONX HIGH SCHOOL OF BUSINESS,2006,Male,65,26,5,7.70%,19.20%
09X412,BRONX HIGH SCHOOL OF BUSINESS,2007,Male,65,34,4,6.20%,11.80%
09X413,BRONX HIGH SCHOOL FOR MEDICAL SCIENCE,2006,Female,67,54,20,29.90%,37.00%
09X413,BRONX HIGH SCHOOL FOR MEDICAL SCIENCE,2007,Female,58,44,16,27.60%,36.40%
09X413,BRONX HIGH SCHOOL FOR MEDICAL SCIENCE,2006,Male,36,32,15,41.70%,46.90%
09X413,BRONX HIGH SCHOOL FOR MEDICAL SCIENCE,2007,Male,12,10,s,s,s
09X414,JONATHAN LEVIN HS OF MEDIA AND COMMUNICATIONS,2006,Female,61,35,5,8.20%,14.30%
09X414,JONATHAN LEVIN HS OF MEDIA AND COMMUNICATIONS,2007,Female,70,29,4,5.70%,13.80%
09X414,JONATHAN LEVIN HS OF MEDIA AND COMMUNICATIONS,2006,Male,62,21,3,4.80%,14.30%
09X414,JONATHAN LEVIN HS OF MEDIA AND COMMUNICATIONS,2007,Male,62,20,s,s,s
09X505,BRONX SCHOOL FOR LAW GOVERNMENT AND JUSTICE,2006,Female,73,59,4,5.50%,6.80%
09X505,BRONX SCHOOL FOR LAW GOVERNMENT AND JUSTICE,2007,Female,64,39,3,4.70%,7.70%
09X505,BRONX SCHOOL FOR LAW GOVERNMENT AND JUSTICE,2006,Male,49,35,4,8.20%,11.40%
09X505,BRONX SCHOOL FOR LAW GOVERNMENT AND JUSTICE,2007,Male,35,26,5,14.30%,19.20%
09X517,FREDERICK DOUGLAS ACADEMY III SECONDARY SCHOOL,2006,Female,47,39,8,17.00%,20.50%
09X517,FREDERICK DOUGLAS ACADEMY III SECONDARY SCHOOL,2007,Female,47,33,2,4.30%,6.10%
09X517,FREDERICK DOUGLAS ACADEMY III SECONDARY SCHOOL,2006,Male,40,29,6,15.00%,20.70%
09X517,FREDERICK DOUGLAS ACADEMY III SECONDARY SCHOOL,2007,Male,42,30,4,9.50%,13.30%
09X525,BRONX LEADERSHIP ACADEMY HIGH SCHOOL,2006,Female,105,73,16,15.20%,21.90%
09X525,BRONX LEADERSHIP ACADEMY HIGH SCHOOL,2007,Female,87,56,9,10.30%,16.10%
09X525,BRONX LEADERSHIP ACADEMY HIGH SCHOOL,2006,Male,73,49,11,15.10%,22.40%
09X525,BRONX LEADERSHIP ACADEMY HIGH SCHOOL,2007,Male,79,50,5,6.30%,10.00%
09X543,HIGH SCHOOL FOR VIOLIN AND DANCE,2006,Female,41,32,3,7.30%,9.40%
09X543,HIGH SCHOOL FOR VIOLIN AND DANCE,2007,Female,42,29,2,4.80%,6.90%
09X543,HIGH SCHOOL FOR VIOLIN AND DANCE,2006,Male,6,5,s,s,s
09X543,HIGH SCHOOL FOR VIOLIN AND DANCE,2007,Male,8,4,s,s,s
10X141,RIVERDALE/KINGSBRIDGE ACADEMY (MS/HS 141),2006,Female,61,54,17,27.90%,31.50%
10X141,RIVERDALE/KINGSBRIDGE ACADEMY (MS/HS 141),2007,Female,81,72,21,25.90%,29.20%
10X141,RIVERDALE/KINGSBRIDGE ACADEMY (MS/HS 141),2006,Male,74,63,19,25.70%,30.20%
10X141,RIVERDALE/KINGSBRIDGE ACADEMY (MS/HS 141),2007,Male,79,66,24,30.40%,36.40%
10X213,BRONX ENGINEERING AND TECHNOLOGY ACADEMY,2006,Female,13,9,s,s,s
10X213,BRONX ENGINEERING AND TECHNOLOGY ACADEMY,2007,Female,17,11,s,s,s
10X213,BRONX ENGINEERING AND TECHNOLOGY ACADEMY,2006,Male,60,46,10,16.70%,21.70%
10X213,BRONX ENGINEERING AND TECHNOLOGY ACADEMY,2007,Male,80,52,9,11.30%,17.30%
10X225,THEATRE ARTS PRODUCTION COMPANY SCHOOL,2006,Female,35,33,6,17.10%,18.20%
10X225,THEATRE ARTS PRODUCTION COMPANY SCHOOL,2007,Female,53,43,12,22.60%,27.90%
10X225,THEATRE ARTS PRODUCTION COMPANY SCHOOL,2006,Male,27,25,6,22.20%,24.00%
10X225,THEATRE ARTS PRODUCTION COMPANY SCHOOL,2007,Male,32,29,12,37.50%,41.40%
