DBN,Grade,Year,Category,Number Tested,Mean Scale Score,Level 1 #,Level 1 %,Level 2 #,Level 2 %,Level 3 #,Level 3 %,Level 4 #,Level 4 %,Level 3+4 #,Level 3+4 %
08X062,All Grades,2009,Male,160,,7,4.4%,60,37.5%,90,56.3%,3,1.9%,93,58.1%
08X062,3,2010,Female,46,653,15,32.6%,15,32.6%,11,23.9%,5,10.9%,16,34.8%
08X062,4,2010,Female,60,655,7,11.7%,39,65%,14,23.3%,0,0%,14,23.3%
08X062,5,2010,Female,48,664,9,18.8%,19,39.6%,16,33.3%,4,8.3%,20,41.7%
08X062,All Grades,2010,Female,154,,31,20.1%,73,47.4%,41,26.6%,9,5.8%,50,32.5%
08X062,3,2010,Male,59,643,25,42.4%,21,35.6%,13,22%,0,0%,13,22%
08X062,4,2010,Male,52,658,5,9.6%,31,59.6%,16,30.8%,0,0%,16,30.8%
08X062,5,2010,Male,54,661,7,13%,31,57.4%,14,25.9%,2,3.7%,16,29.6%
08X062,All Grades,2010,Male,165,,37,22.4%,83,50.3%,43,26.1%,2,1.2%,45,27.3%
08X062,3,2011,Female,50,655,12,24%,22,44%,16,32%,0,0%,16,32%
08X062,4,2011,Female,45,660,5,11.1%,23,51.1%,17,37.8%,0,0%,17,37.8%
08X062,5,2011,Female,54,662,6,11.1%,29,53.7%,19,35.2%,0,0%,19,35.2%
08X062,All Grades,2011,Female,149,659,23,15.4%,74,49.7%,52,34.9%,0,0%,52,34.9%
08X062,3,2011,Male,53,650,14,26.4%,29,54.7%,10,18.9%,0,0%,10,18.9%
08X062,4,2011,Male,54,654,13,24.1%,23,42.6%,18,33.3%,0,0%,18,33.3%
08X062,5,2011,Male,46,661,5,10.9%,29,63%,11,23.9%,1,2.2%,12,26.1%
08X062,All Grades,2011,Male,153,655,32,20.9%,81,52.9%,39,25.5%,1,0.7%,40,26.1%
08X069,3,2006,Female,29,659,1,3.4%,8,27.6%,19,65.5%,1,3.4%,20,69%
08X069,4,2006,Female,43,662,4,9.3%,8,18.6%,29,67.4%,2,4.7%,31,72.1%
08X069,All Grades,2006,Female,72,,5,6.9%,16,22.2%,48,66.7%,3,4.2%,51,70.8%
08X069,3,2006,Male,47,651,6,12.8%,19,40.4%,21,44.7%,1,2.1%,22,46.8%
08X069,4,2006,Male,37,666,2,5.4%,6,16.2%,29,78.4%,0,0%,29,78.4%
08X069,All Grades,2006,Male,84,,8,9.5%,25,29.8%,50,59.5%,1,1.2%,51,60.7%
08X069,3,2007,Female,47,665,1,2.1%,17,36.2%,26,55.3%,3,6.4%,29,61.7%
08X069,4,2007,Female,34,661,3,8.8%,4,11.8%,27,79.4%,0,0%,27,79.4%
08X069,All Grades,2007,Female,81,,4,4.9%,21,25.9%,53,65.4%,3,3.7%,56,69.1%
08X069,3,2007,Male,40,649,5,12.5%,14,35%,21,52.5%,0,0%,21,52.5%
08X069,4,2007,Male,50,662,2,4%,13,26%,34,68%,1,2%,35,70%
08X069,All Grades,2007,Male,90,,7,7.8%,27,30%,55,61.1%,1,1.1%,56,62.2%
08X069,3,2008,Female,35,656,4,11.4%,8,22.9%,22,62.9%,1,2.9%,23,65.7%
08X069,4,2008,Female,45,667,0,0%,11,24.4%,33,73.3%,1,2.2%,34,75.6%
08X069,5,2008,Female,38,665,1,2.6%,6,15.8%,30,78.9%,1,2.6%,31,81.6%
08X069,All Grades,2008,Female,118,,5,4.2%,25,21.2%,85,72%,3,2.5%,88,74.6%
08X069,3,2008,Male,39,668,2,5.1%,8,20.5%,27,69.2%,2,5.1%,29,74.4%
08X069,4,2008,Male,44,650,3,6.8%,14,31.8%,27,61.4%,0,0%,27,61.4%
08X069,5,2008,Male,49,663,1,2%,12,24.5%,36,73.5%,0,0%,36,73.5%
08X069,All Grades,2008,Male,132,,6,4.5%,34,25.8%,90,68.2%,2,1.5%,92,69.7%
08X069,3,2009,Female,48,670,1,2.1%,5,10.4%,40,83.3%,2,4.2%,42,87.5%
08X069,4,2009,Female,38,657,1,2.6%,12,31.6%,24,63.2%,1,2.6%,25,65.8%
08X069,5,2009,Female,49,680,0,0%,3,6.1%,42,85.7%,4,8.2%,46,93.9%
08X069,All Grades,2009,Female,135,,2,1.5%,20,14.8%,106,78.5%,7,5.2%,113,83.7%
08X069,3,2009,Male,50,661,2,4%,15,30%,31,62%,2,4%,33,66%
08X069,4,2009,Male,42,665,0,0%,7,16.7%,34,81%,1,2.4%,35,83.3%
08X069,5,2009,Male,40,676,1,2.5%,1,2.5%,33,82.5%,5,12.5%,38,95%
08X069,All Grades,2009,Male,132,,3,2.3%,23,17.4%,98,74.2%,8,6.1%,106,80.3%
08X069,3,2010,Female,53,664,5,9.4%,22,41.5%,21,39.6%,5,9.4%,26,49.1%
08X069,4,2010,Female,43,666,3,7%,21,48.8%,19,44.2%,0,0%,19,44.2%
08X069,5,2010,Female,33,683,0,0%,11,33.3%,15,45.5%,7,21.2%,22,66.7%
08X069,All Grades,2010,Female,129,,8,6.2%,54,41.9%,55,42.6%,12,9.3%,67,51.9%
08X069,3,2010,Male,54,667,8,14.8%,17,31.5%,25,46.3%,4,7.4%,29,53.7%
08X069,4,2010,Male,55,660,7,12.7%,31,56.4%,17,30.9%,0,0%,17,30.9%
08X069,5,2010,Male,39,680,1,2.6%,11,28.2%,23,59%,4,10.3%,27,69.2%
08X069,All Grades,2010,Male,148,,16,10.8%,59,39.9%,65,43.9%,8,5.4%,73,49.3%
08X069,3,2011,Female,52,663,3,5.8%,19,36.5%,29,55.8%,1,1.9%,30,57.7%
08X069,4,2011,Female,55,674,1,1.8%,20,36.4%,32,58.2%,2,3.6%,34,61.8%
08X069,5,2011,Female,48,674,1,2.1%,14,29.2%,29,60.4%,4,8.3%,33,68.8%
08X069,All Grades,2011,Female,155,670,5,3.2%,53,34.2%,90,58.1%,7,4.5%,97,62.6%
08X069,3,2011,Male,47,654,12,25.5%,12,25.5%,22,46.8%,1,2.1%,23,48.9%
08X069,4,2011,Male,55,668,8,14.5%,19,34.5%,28,50.9%,0,0%,28,50.9%
08X069,5,2011,Male,58,667,6,10.3%,20,34.5%,30,51.7%,2,3.4%,32,55.2%
08X069,All Grades,2011,Male,160,664,26,16.3%,51,31.9%,80,50%,3,1.9%,83,51.9%
08X071,3,2006,Female,54,680,0,0%,8,14.8%,41,75.9%,5,9.3%,46,85.2%
08X071,4,2006,Female,71,661,3,4.2%,25,35.2%,40,56.3%,3,4.2%,43,60.6%
08X071,5,2006,Female,91,658,6,6.6%,30,33%,49,53.8%,6,6.6%,55,60.4%
08X071,6,2006,Female,54,655,1,1.9%,21,38.9%,31,57.4%,1,1.9%,32,59.3%
08X071,All Grades,2006,Female,270,,10,3.7%,84,31.1%,161,59.6%,15,5.6%,176,65.2%
08X071,3,2006,Male,73,668,7,9.6%,13,17.8%,50,68.5%,3,4.1%,53,72.6%
08X071,4,2006,Male,67,655,7,10.4%,20,29.9%,40,59.7%,0,0%,40,59.7%
08X071,5,2006,Male,74,654,7,9.5%,18,24.3%,46,62.2%,3,4.1%,49,66.2%
08X071,6,2006,Male,69,642,7,10.1%,33,47.8%,28,40.6%,1,1.4%,29,42%
08X071,All Grades,2006,Male,283,,28,9.9%,84,29.7%,164,58%,7,2.5%,171,60.4%
08X071,3,2007,Female,84,662,9,10.7%,25,29.8%,45,53.6%,5,6%,50,59.5%
08X071,4,2007,Female,71,675,1,1.4%,13,18.3%,48,67.6%,9,12.7%,57,80.3%
08X071,5,2007,Female,76,661,2,2.6%,24,31.6%,48,63.2%,2,2.6%,50,65.8%
08X071,6,2007,Female,78,660,1,1.3%,28,35.9%,46,59%,3,3.8%,49,62.8%
08X071,7,2007,Female,49,655,1,2%,17,34.7%,30,61.2%,1,2%,31,63.3%
08X071,All Grades,2007,Female,358,,14,3.9%,107,29.9%,217,60.6%,20,5.6%,237,66.2%
08X071,3,2007,Male,82,657,8,9.8%,25,30.5%,47,57.3%,2,2.4%,49,59.8%
08X071,4,2007,Male,89,663,7,7.9%,21,23.6%,58,65.2%,3,3.4%,61,68.5%
08X071,5,2007,Male,93,658,5,5.4%,30,32.3%,54,58.1%,4,4.3%,58,62.4%
08X071,6,2007,Male,70,653,2,2.9%,31,44.3%,36,51.4%,1,1.4%,37,52.9%
08X071,7,2007,Male,60,644,3,5%,32,53.3%,24,40%,1,1.7%,25,41.7%
08X071,All Grades,2007,Male,394,,25,6.3%,139,35.3%,219,55.6%,11,2.8%,230,58.4%
08X071,3,2008,Female,78,668,1,1.3%,14,17.9%,59,75.6%,4,5.1%,63,80.8%
08X071,4,2008,Female,86,673,2,2.3%,16,18.6%,59,68.6%,9,10.5%,68,79.1%
08X071,5,2008,Female,80,670,0,0%,11,13.8%,65,81.3%,4,5%,69,86.3%
08X071,6,2008,Female,69,653,0,0%,25,36.2%,44,63.8%,0,0%,44,63.8%
08X071,7,2008,Female,73,664,0,0%,20,27.4%,52,71.2%,1,1.4%,53,72.6%
08X071,8,2008,Female,47,648,0,0%,28,59.6%,19,40.4%,0,0%,19,40.4%
08X071,All Grades,2008,Female,433,,3,0.7%,114,26.3%,298,68.8%,18,4.2%,316,73%
08X071,3,2008,Male,74,665,3,4.1%,20,27%,44,59.5%,7,9.5%,51,68.9%
08X071,4,2008,Male,82,661,4,4.9%,21,25.6%,54,65.9%,3,3.7%,57,69.5%
08X071,5,2008,Male,97,664,1,1%,20,20.6%,73,75.3%,3,3.1%,76,78.4%
08X071,6,2008,Male,81,654,2,2.5%,32,39.5%,47,58%,0,0%,47,58%
08X071,7,2008,Male,63,656,2,3.2%,21,33.3%,40,63.5%,0,0%,40,63.5%
08X071,8,2008,Male,55,639,3,5.5%,33,60%,19,34.5%,0,0%,19,34.5%
08X071,All Grades,2008,Male,452,,15,3.3%,147,32.5%,277,61.3%,13,2.9%,290,64.2%
08X071,3,2009,Female,107,665,5,4.7%,21,19.6%,72,67.3%,9,8.4%,81,75.7%
08X071,4,2009,Female,83,674,1,1.2%,11,13.3%,67,80.7%,4,4.8%,71,85.5%
08X071,5,2009,Female,87,669,1,1.1%,19,21.8%,60,69%,7,8%,67,77%
08X071,6,2009,Female,76,673,0,0%,6,7.9%,62,81.6%,8,10.5%,70,92.1%
08X071,7,2009,Female,67,665,0,0%,8,11.9%,58,86.6%,1,1.5%,59,88.1%
08X071,8,2009,Female,69,658,1,1.4%,21,30.4%,46,66.7%,1,1.4%,47,68.1%
08X071,All Grades,2009,Female,489,,8,1.6%,86,17.6%,365,74.6%,30,6.1%,395,80.8%
08X071,3,2009,Male,89,669,8,9%,14,15.7%,59,66.3%,8,9%,67,75.3%
08X071,4,2009,Male,77,663,3,3.9%,17,22.1%,55,71.4%,2,2.6%,57,74%
08X071,5,2009,Male,91,669,0,0%,22,24.2%,63,69.2%,6,6.6%,69,75.8%
08X071,6,2009,Male,87,662,0,0%,17,19.5%,68,78.2%,2,2.3%,70,80.5%
08X071,7,2009,Male,79,663,0,0%,17,21.5%,60,75.9%,2,2.5%,62,78.5%
08X071,8,2009,Male,56,649,3,5.4%,25,44.6%,27,48.2%,1,1.8%,28,50%
08X071,All Grades,2009,Male,479,,14,2.9%,112,23.4%,332,69.3%,21,4.4%,353,73.7%
08X071,3,2010,Female,107,663,15,14%,31,29%,49,45.8%,12,11.2%,61,57%
08X071,4,2010,Female,100,668,7,7%,44,44%,45,45%,4,4%,49,49%
08X071,5,2010,Female,89,677,2,2.2%,31,34.8%,44,49.4%,12,13.5%,56,62.9%
08X071,6,2010,Female,73,663,5,6.8%,31,42.5%,35,47.9%,2,2.7%,37,50.7%
08X071,7,2010,Female,69,670,2,2.9%,30,43.5%,32,46.4%,5,7.2%,37,53.6%
08X071,8,2010,Female,58,657,3,5.2%,24,41.4%,27,46.6%,4,6.9%,31,53.4%
08X071,All Grades,2010,Female,496,,34,6.9%,191,38.5%,232,46.8%,39,7.9%,271,54.6%
08X071,3,2010,Male,3,s,s,s,s,s,s,s,s,s,s,s
08X071,3,2010,Male,100,663,15,15%,36,36%,39,39%,10,10%,49,49%
08X071,4,2010,Male,95,667,8,8.4%,44,46.3%,41,43.2%,2,2.1%,43,45.3%
08X071,5,2010,Male,88,670,4,4.5%,36,40.9%,41,46.6%,7,8%,48,54.5%
08X071,6,2010,Male,86,661,4,4.7%,39,45.3%,42,48.8%,1,1.2%,43,50%
08X071,7,2010,Male,80,661,6,7.5%,45,56.3%,26,32.5%,3,3.8%,29,36.3%
08X071,8,2010,Male,71,651,6,8.5%,39,54.9%,26,36.6%,0,0%,26,36.6%
08X071,All Grades,2010,Male,3,,s,s,s,s,s,s,s,s,s,s
08X071,All Grades,2010,Male,520,,43,8.3%,239,46%,215,41.3%,23,4.4%,238,45.8%
08X071,All Grades,2010,Male,520,,43,8.3%,239,46%,215,41.3%,23,4.4%,238,45.8%
08X071,3,2011,Female,109,660,16,14.7%,39,35.8%,53,48.6%,1,0.9%,54,49.5%
08X071,4,2011,Female,100,667,8,8%,45,45%,45,45%,2,2%,47,47%
08X071,5,2011,Female,109,668,7,6.4%,41,37.6%,58,53.2%,3,2.8%,61,56%
08X071,6,2011,Female,81,666,4,4.9%,28,34.6%,46,56.8%,3,3.7%,49,60.5%
08X071,7,2011,Female,67,662,5,7.5%,32,47.8%,29,43.3%,1,1.5%,30,44.8%
08X071,8,2011,Female,63,658,0,0%,33,52.4%,30,47.6%,0,0%,30,47.6%
08X071,All Grades,2011,Female,529,664,40,7.6%,218,41.2%,261,49.3%,10,1.9%,271,51.2%
08X071,3,2011,Male,96,655,19,19.8%,42,43.8%,35,36.5%,0,0%,35,36.5%
08X071,4,2011,Male,103,667,7,6.8%,48,46.6%,48,46.6%,0,0%,48,46.6%
08X071,5,2011,Male,103,667,8,7.8%,41,39.8%,54,52.4%,0,0%,54,52.4%
08X071,6,2011,Male,77,663,3,3.9%,28,36.4%,44,57.1%,2,2.6%,46,59.7%
08X071,7,2011,Male,79,660,3,3.8%,51,64.6%,25,31.6%,0,0%,25,31.6%
08X071,8,2011,Male,68,651,4,5.9%,45,66.2%,19,27.9%,0,0%,19,27.9%
08X071,All Grades,2011,Male,526,661,44,8.4%,255,48.5%,225,42.8%,2,0.4%,227,43.2%
08X072,3,2006,Female,72,653,15,20.8%,14,19.4%,40,55.6%,3,4.2%,43,59.7%
08X072,4,2006,Female,80,646,14,17.5%,27,33.8%,38,47.5%,1,1.3%,39,48.8%
08X072,5,2006,Female,81,648,2,2.5%,43,53.1%,33,40.7%,3,3.7%,36,44.4%
08X072,All Grades,2006,Female,233,,31,13.3%,84,36.1%,111,47.6%,7,3%,118,50.6%
08X072,3,2006,Male,83,641,24,28.9%,24,28.9%,33,39.8%,2,2.4%,35,42.2%
08X072,4,2006,Male,66,634,18,27.3%,26,39.4%,20,30.3%,2,3%,22,33.3%
08X072,5,2006,Male,76,641,6,7.9%,37,48.7%,30,39.5%,3,3.9%,33,43.4%
08X072,All Grades,2006,Male,225,,48,21.3%,87,38.7%,83,36.9%,7,3.1%,90,40%
08X072,3,2007,Female,62,638,16,25.8%,23,37.1%,23,37.1%,0,0%,23,37.1%
08X072,4,2007,Female,78,651,9,11.5%,23,29.5%,43,55.1%,3,3.8%,46,59%
08X072,5,2007,Female,74,651,6,8.1%,28,37.8%,40,54.1%,0,0%,40,54.1%
08X072,All Grades,2007,Female,214,,31,14.5%,74,34.6%,106,49.5%,3,1.4%,109,50.9%
08X072,3,2007,Male,80,628,29,36.3%,32,40%,17,21.3%,2,2.5%,19,23.8%
08X072,4,2007,Male,79,642,15,19%,21,26.6%,40,50.6%,3,3.8%,43,54.4%
08X072,5,2007,Male,58,648,4,6.9%,30,51.7%,22,37.9%,2,3.4%,24,41.4%
08X072,All Grades,2007,Male,217,,48,22.1%,83,38.2%,79,36.4%,7,3.2%,86,39.6%
08X072,3,2008,Female,67,657,10,14.9%,18,26.9%,34,50.7%,5,7.5%,39,58.2%
08X072,4,2008,Female,58,650,5,8.6%,26,44.8%,26,44.8%,1,1.7%,27,46.6%
08X072,5,2008,Female,72,661,3,4.2%,20,27.8%,45,62.5%,4,5.6%,49,68.1%
08X072,All Grades,2008,Female,197,,18,9.1%,64,32.5%,105,53.3%,10,5.1%,115,58.4%
08X072,3,2008,Male,65,637,15,23.1%,21,32.3%,28,43.1%,1,1.5%,29,44.6%
08X072,4,2008,Male,73,636,16,21.9%,27,37%,29,39.7%,1,1.4%,30,41.1%
08X072,5,2008,Male,86,655,6,7%,25,29.1%,52,60.5%,3,3.5%,55,64%
08X072,All Grades,2008,Male,224,,37,16.5%,73,32.6%,109,48.7%,5,2.2%,114,50.9%
08X072,3,2009,Female,76,661,4,5.3%,18,23.7%,50,65.8%,4,5.3%,54,71.1%
08X072,4,2009,Female,78,658,4,5.1%,23,29.5%,49,62.8%,2,2.6%,51,65.4%
08X072,5,2009,Female,59,664,2,3.4%,11,18.6%,42,71.2%,4,6.8%,46,78%
08X072,All Grades,2009,Female,213,,10,4.7%,52,24.4%,141,66.2%,10,4.7%,151,70.9%
08X072,3,2009,Male,82,651,9,11%,26,31.7%,45,54.9%,2,2.4%,47,57.3%
08X072,4,2009,Male,72,651,9,12.5%,21,29.2%,41,56.9%,1,1.4%,42,58.3%
08X072,5,2009,Male,76,664,0,0%,28,36.8%,41,53.9%,7,9.2%,48,63.2%
08X072,All Grades,2009,Male,230,,18,7.8%,75,32.6%,127,55.2%,10,4.3%,137,59.6%
08X072,3,2010,Female,55,657,13,23.6%,23,41.8%,15,27.3%,4,7.3%,19,34.5%
08X072,4,2010,Female,70,661,11,15.7%,33,47.1%,25,35.7%,1,1.4%,26,37.1%
08X072,5,2010,Female,84,667,10,11.9%,38,45.2%,29,34.5%,7,8.3%,36,42.9%
08X072,All Grades,2010,Female,209,,34,16.3%,94,45%,69,33%,12,5.7%,81,38.8%
08X072,3,2010,Male,78,658,21,26.9%,23,29.5%,30,38.5%,4,5.1%,34,43.6%
08X072,4,2010,Male,83,657,13,15.7%,46,55.4%,23,27.7%,1,1.2%,24,28.9%
08X072,5,2010,Male,68,661,16,23.5%,28,41.2%,23,33.8%,1,1.5%,24,35.3%
08X072,All Grades,2010,Male,229,,50,21.8%,97,42.4%,76,33.2%,6,2.6%,82,35.8%
08X072,3,2011,Female,68,653,15,22.1%,35,51.5%,18,26.5%,0,0%,18,26.5%
08X072,4,2011,Female,61,661,9,14.8%,24,39.3%,28,45.9%,0,0%,28,45.9%
08X072,5,2011,Female,69,663,12,17.4%,26,37.7%,29,42%,2,2.9%,31,44.9%
08X072,All Grades,2011,Female,198,659,36,18.2%,85,42.9%,75,37.9%,2,1%,77,38.9%
08X072,3,2011,Male,63,650,19,30.2%,33,52.4%,11,17.5%,0,0%,11,17.5%
08X072,4,2011,Male,76,659,12,15.8%,41,53.9%,22,28.9%,1,1.3%,23,30.3%
08X072,5,2011,Male,84,659,13,15.5%,53,63.1%,18,21.4%,0,0%,18,21.4%
08X072,All Grades,2011,Male,223,657,44,19.7%,127,57%,51,22.9%,1,0.4%,52,23.3%
08X075,3,2006,Female,43,653,5,11.6%,17,39.5%,20,46.5%,1,2.3%,21,48.8%
08X075,4,2006,Female,38,649,4,10.5%,17,44.7%,17,44.7%,0,0%,17,44.7%
08X075,5,2006,Female,48,637,4,8.3%,28,58.3%,16,33.3%,0,0%,16,33.3%
08X075,6,2006,Female,32,639,4,12.5%,14,43.8%,14,43.8%,0,0%,14,43.8%
08X075,All Grades,2006,Female,161,,17,10.6%,76,47.2%,67,41.6%,1,0.6%,68,42.2%
08X075,3,2006,Male,41,640,7,17.1%,17,41.5%,17,41.5%,0,0%,17,41.5%
08X075,4,2006,Male,35,636,10,28.6%,11,31.4%,14,40%,0,0%,14,40%
08X075,5,2006,Male,43,645,4,9.3%,21,48.8%,17,39.5%,1,2.3%,18,41.9%
08X075,6,2006,Male,48,632,5,10.4%,28,58.3%,15,31.3%,0,0%,15,31.3%
08X075,All Grades,2006,Male,167,,26,15.6%,77,46.1%,63,37.7%,1,0.6%,64,38.3%
08X075,3,2007,Female,43,653,5,11.6%,13,30.2%,23,53.5%,2,4.7%,25,58.1%
08X075,4,2007,Female,41,649,2,4.9%,19,46.3%,20,48.8%,0,0%,20,48.8%
08X075,5,2007,Female,47,643,3,6.4%,34,72.3%,10,21.3%,0,0%,10,21.3%
08X075,6,2007,Female,50,641,1,2%,35,70%,14,28%,0,0%,14,28%
08X075,All Grades,2007,Female,181,,11,6.1%,101,55.8%,67,37%,2,1.1%,69,38.1%
08X075,3,2007,Male,59,637,16,27.1%,21,35.6%,22,37.3%,0,0%,22,37.3%
08X075,4,2007,Male,59,619,22,37.3%,18,30.5%,19,32.2%,0,0%,19,32.2%
08X075,5,2007,Male,43,634,7,16.3%,23,53.5%,13,30.2%,0,0%,13,30.2%
08X075,6,2007,Male,42,637,2,4.8%,29,69%,11,26.2%,0,0%,11,26.2%
08X075,All Grades,2007,Male,203,,47,23.2%,91,44.8%,65,32%,0,0%,65,32%
08X075,3,2008,Female,52,649,6,11.5%,22,42.3%,21,40.4%,3,5.8%,24,46.2%
08X075,4,2008,Female,47,652,4,8.5%,20,42.6%,23,48.9%,0,0%,23,48.9%
08X075,5,2008,Female,47,658,1,2.1%,16,34%,28,59.6%,2,4.3%,30,63.8%
08X075,All Grades,2008,Female,146,,11,7.5%,58,39.7%,72,49.3%,5,3.4%,77,52.7%
08X075,3,2008,Male,68,642,10,14.7%,31,45.6%,27,39.7%,0,0%,27,39.7%
08X075,4,2008,Male,53,647,7,13.2%,17,32.1%,29,54.7%,0,0%,29,54.7%
08X075,5,2008,Male,51,648,2,3.9%,23,45.1%,26,51%,0,0%,26,51%
08X075,All Grades,2008,Male,172,,19,11%,71,41.3%,82,47.7%,0,0%,82,47.7%
08X075,3,2009,Female,50,656,2,4%,16,32%,32,64%,0,0%,32,64%
08X075,4,2009,Female,56,654,1,1.8%,18,32.1%,35,62.5%,2,3.6%,37,66.1%
08X075,5,2009,Female,45,661,0,0%,17,37.8%,26,57.8%,2,4.4%,28,62.2%
08X075,All Grades,2009,Female,151,,3,2%,51,33.8%,93,61.6%,4,2.6%,97,64.2%
08X075,3,2009,Male,38,651,2,5.3%,14,36.8%,22,57.9%,0,0%,22,57.9%
08X075,4,2009,Male,66,646,10,15.2%,19,28.8%,37,56.1%,0,0%,37,56.1%
08X075,5,2009,Male,57,659,0,0%,19,33.3%,37,64.9%,1,1.8%,38,66.7%
08X075,All Grades,2009,Male,161,,12,7.5%,52,32.3%,96,59.6%,1,0.6%,97,60.2%
08X075,3,2010,Female,40,658,3,7.5%,28,70%,7,17.5%,2,5%,9,22.5%
08X075,4,2010,Female,43,657,3,7%,27,62.8%,13,30.2%,0,0%,13,30.2%
08X075,5,2010,Female,55,662,6,10.9%,29,52.7%,18,32.7%,2,3.6%,20,36.4%
08X075,All Grades,2010,Female,138,,12,8.7%,84,60.9%,38,27.5%,4,2.9%,42,30.4%
08X075,3,2010,Male,51,653,14,27.5%,21,41.2%,12,23.5%,4,7.8%,16,31.4%
08X075,4,2010,Male,31,654,6,19.4%,18,58.1%,7,22.6%,0,0%,7,22.6%
08X075,5,2010,Male,1,s,s,s,s,s,s,s,s,s,s,s
08X075,5,2010,Male,62,661,13,21%,29,46.8%,17,27.4%,3,4.8%,20,32.3%
08X075,All Grades,2010,Male,1,,s,s,s,s,s,s,s,s,s,s
08X075,All Grades,2010,Male,144,,33,22.9%,68,47.2%,36,25%,7,4.9%,43,29.9%
08X075,All Grades,2010,Male,144,,33,22.9%,68,47.2%,36,25%,7,4.9%,43,29.9%
08X075,3,2011,Female,47,659,8,17%,21,44.7%,18,38.3%,0,0%,18,38.3%
08X075,4,2011,Female,47,667,2,4.3%,24,51.1%,21,44.7%,0,0%,21,44.7%
08X075,5,2011,Female,48,660,10,20.8%,21,43.8%,16,33.3%,1,2.1%,17,35.4%
08X075,All Grades,2011,Female,142,662,20,14.1%,66,46.5%,55,38.7%,1,0.7%,56,39.4%
08X075,3,2011,Male,46,650,11,23.9%,25,54.3%,10,21.7%,0,0%,10,21.7%
08X075,4,2011,Male,51,663,7,13.7%,25,49%,18,35.3%,1,2%,19,37.3%
08X075,5,2011,Male,34,663,6,17.6%,16,47.1%,12,35.3%,0,0%,12,35.3%
08X075,All Grades,2011,Male,131,658,24,18.3%,66,50.4%,40,30.5%,1,0.8%,41,31.3%
08X093,3,2006,Female,33,642,8,24.2%,12,36.4%,13,39.4%,0,0%,13,39.4%
08X093,4,2006,Female,33,640,7,21.2%,16,48.5%,9,27.3%,1,3%,10,30.3%
08X093,5,2006,Female,33,638,5,15.2%,15,45.5%,13,39.4%,0,0%,13,39.4%
08X093,6,2006,Female,30,645,1,3.3%,16,53.3%,12,40%,1,3.3%,13,43.3%
08X093,All Grades,2006,Female,129,,21,16.3%,59,45.7%,47,36.4%,2,1.6%,49,38%
08X093,3,2006,Male,49,624,16,32.7%,18,36.7%,15,30.6%,0,0%,15,30.6%
08X093,4,2006,Male,28,632,8,28.6%,11,39.3%,9,32.1%,0,0%,9,32.1%
08X093,5,2006,Male,38,627,8,21.1%,17,44.7%,13,34.2%,0,0%,13,34.2%
08X093,6,2006,Male,32,622,8,25%,17,53.1%,7,21.9%,0,0%,7,21.9%
08X093,All Grades,2006,Male,147,,40,27.2%,63,42.9%,44,29.9%,0,0%,44,29.9%
08X093,3,2007,Female,28,659,3,10.7%,8,28.6%,16,57.1%,1,3.6%,17,60.7%
08X093,4,2007,Female,25,635,4,16%,13,52%,8,32%,0,0%,8,32%
08X093,5,2007,Female,25,635,2,8%,19,76%,4,16%,0,0%,4,16%
08X093,All Grades,2007,Female,78,,9,11.5%,40,51.3%,28,35.9%,1,1.3%,29,37.2%
08X093,3,2007,Male,23,624,9,39.1%,4,17.4%,9,39.1%,1,4.3%,10,43.5%
08X093,4,2007,Male,48,621,14,29.2%,25,52.1%,9,18.8%,0,0%,9,18.8%
08X093,5,2007,Male,25,628,4,16%,17,68%,4,16%,0,0%,4,16%
08X093,All Grades,2007,Male,96,,27,28.1%,46,47.9%,22,22.9%,1,1%,23,24%
08X093,3,2008,Female,27,660,0,0%,10,37%,16,59.3%,1,3.7%,17,63%
08X093,4,2008,Female,23,651,3,13%,7,30.4%,13,56.5%,0,0%,13,56.5%
08X093,5,2008,Female,21,656,0,0%,7,33.3%,14,66.7%,0,0%,14,66.7%
08X093,All Grades,2008,Female,71,,3,4.2%,24,33.8%,43,60.6%,1,1.4%,44,62%
08X093,3,2008,Male,18,651,2,11.1%,4,22.2%,12,66.7%,0,0%,12,66.7%
08X093,4,2008,Male,21,620,9,42.9%,5,23.8%,7,33.3%,0,0%,7,33.3%
08X093,5,2008,Male,40,652,1,2.5%,16,40%,23,57.5%,0,0%,23,57.5%
08X093,All Grades,2008,Male,79,,12,15.2%,25,31.6%,42,53.2%,0,0%,42,53.2%
08X093,3,2009,Female,19,659,2,10.5%,3,15.8%,14,73.7%,0,0%,14,73.7%
08X093,4,2009,Female,29,659,1,3.4%,7,24.1%,21,72.4%,0,0%,21,72.4%
08X093,5,2009,Female,22,659,1,4.5%,5,22.7%,15,68.2%,1,4.5%,16,72.7%
08X093,All Grades,2009,Female,70,,4,5.7%,15,21.4%,50,71.4%,1,1.4%,51,72.9%
08X093,3,2009,Male,14,669,1,7.1%,3,21.4%,8,57.1%,2,14.3%,10,71.4%
08X093,4,2009,Male,18,639,3,16.7%,4,22.2%,11,61.1%,0,0%,11,61.1%
08X093,5,2009,Male,19,641,3,15.8%,6,31.6%,9,47.4%,1,5.3%,10,52.6%
08X093,All Grades,2009,Male,51,,7,13.7%,13,25.5%,28,54.9%,3,5.9%,31,60.8%
08X093,3,2010,Female,25,660,3,12%,9,36%,11,44%,2,8%,13,52%
