DBN,School Name,Cohort Year,Cohort Category,Demographic,Total Cohort Num,Total Grads Num,Total Grads Pct of cohort,Total Regents Num,Total Regents Pct of cohort,Total Regents Pct of grads,Advanced Regents Num,Advanced Regents Pct of cohort,Advanced Regents Pct of grads,Regents w/o Advanced Num,Regents w/o Advanced Pct of cohort,Regents w/o Advanced Pct of grads,Local Num,Local Pct of cohort,Local Pct of grads,Still Enrolled Num,Still Enrolled Pct of cohort,Dropped Out Num,Dropped Out Pct of cohort
05M469,CHOIR ACADEMY OF HARLEM,2002,5 Year,Black,42,38,90.50%,6,14.30%,15.80%, -   ,0.00%,0.00%,6,14.30%,15.80%,32,76.20%,84.20%,2,4.80%,1,2.40%
05M469,CHOIR ACADEMY OF HARLEM,2002,6 Year,Black,42,38,90.50%,6,14.30%,15.80%, -   ,0.00%,0.00%,6,14.30%,15.80%,32,76.20%,84.20%,1,2.40%,2,4.80%
05M469,CHOIR ACADEMY OF HARLEM,2003,4 Year  June,Black,44,31,70.50%,10,22.70%,32.30%, -   ,0.00%,0.00%,10,22.70%,32.30%,21,47.70%,67.70%,13,29.50%, -   ,0.00%
05M469,CHOIR ACADEMY OF HARLEM,2003,5 Year,Black,44,38,86.40%,10,22.70%,26.30%, -   ,0.00%,0.00%,10,22.70%,26.30%,28,63.60%,73.70%,3,6.80%,3,6.80%
05M469,CHOIR ACADEMY OF HARLEM,2003,6 Year,Black,44,38,86.40%,10,22.70%,26.30%, -   ,0.00%,0.00%,10,22.70%,26.30%,28,63.60%,73.70%,1,2.30%,5,11.40%
05M469,CHOIR ACADEMY OF HARLEM,2004,4 Year  June,Black,47,30,63.80%,14,29.80%,46.70%,2,4.30%,6.70%,12,25.50%,40.00%,16,34.00%,53.30%,14,29.80%,3,6.40%
05M469,CHOIR ACADEMY OF HARLEM,2004,5 Year,Black,46,34,73.90%,14,30.40%,41.20%,2,4.30%,5.90%,12,26.10%,35.30%,20,43.50%,58.80%,3,6.50%,7,15.20%
05M469,CHOIR ACADEMY OF HARLEM,2004,6 Year,Black,46,36,78.30%,14,30.40%,38.90%,2,4.30%,5.60%,12,26.10%,33.30%,22,47.80%,61.10%,1,2.20%,8,17.40%
05M469,CHOIR ACADEMY OF HARLEM,2005,4 Year  June,Black,64,36,56.30%,15,23.40%,41.70%,1,1.60%,2.80%,14,21.90%,38.90%,21,32.80%,58.30%,18,28.10%,7,10.90%
05M469,CHOIR ACADEMY OF HARLEM,2005,4 Year August,Black,64,38,59.40%,15,23.40%,39.50%,1,1.60%,2.60%,14,21.90%,36.80%,23,35.90%,60.50%,16,25.00%,7,10.90%
05M469,CHOIR ACADEMY OF HARLEM,2005,5 Year,Black,60,39,65.00%,15,25.00%,38.50%,1,1.70%,2.60%,14,23.30%,35.90%,24,40.00%,61.50%,8,13.30%,10,16.70%
05M469,CHOIR ACADEMY OF HARLEM,2005,6 Year,Black,59,41,69.50%,15,25.40%,36.60%,1,1.70%,2.40%,14,23.70%,34.10%,26,44.10%,63.40%,5,8.50%,10,16.90%
05M469,CHOIR ACADEMY OF HARLEM,2006,4 Year  June,Black,32,16,50.00%,13,40.60%,81.30%, -   ,0.00%,0.00%,13,40.60%,81.30%,3,9.40%,18.80%,11,34.40%,4,12.50%
05M469,CHOIR ACADEMY OF HARLEM,2006,4 Year August,Black,32,22,68.80%,14,43.80%,63.60%, -   ,0.00%,0.00%,14,43.80%,63.60%,8,25.00%,36.40%,5,15.60%,4,12.50%
05M469,CHOIR ACADEMY OF HARLEM,2006,5 Year  June,Black,31,22,71.00%,14,45.20%,63.60%, -   ,0.00%,0.00%,14,45.20%,63.60%,8,25.80%,36.40%,3,9.70%,4,12.90%
05M469,CHOIR ACADEMY OF HARLEM,2006,5 Year August,Black,31,22,71.00%,14,45.20%,63.60%, -   ,0.00%,0.00%,14,45.20%,63.60%,8,25.80%,36.40%,3,9.70%,4,12.90%
05M469,CHOIR ACADEMY OF HARLEM,2007,4 Year  June,Black,35,22,62.90%,13,37.10%,59.10%, -   ,0.00%,0.00%,13,37.10%,59.10%,9,25.70%,40.90%,11,31.40%,2,5.70%
05M469,CHOIR ACADEMY OF HARLEM,2007,4 Year August,Black,35,22,62.90%,13,37.10%,59.10%, -   ,0.00%,0.00%,13,37.10%,59.10%,9,25.70%,40.90%,11,31.40%,2,5.70%
05M469,CHOIR ACADEMY OF HARLEM,2001,4 Year  June,Hispanic,5, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
05M469,CHOIR ACADEMY OF HARLEM,2001,5 Year,Hispanic,5, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
05M469,CHOIR ACADEMY OF HARLEM,2001,6 Year,Hispanic,5, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
05M469,CHOIR ACADEMY OF HARLEM,2002,4 Year  June,Hispanic,3, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
05M469,CHOIR ACADEMY OF HARLEM,2002,5 Year,Hispanic,3, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
05M469,CHOIR ACADEMY OF HARLEM,2002,6 Year,Hispanic,3, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
05M469,CHOIR ACADEMY OF HARLEM,2003,4 Year  June,Hispanic,6, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
05M469,CHOIR ACADEMY OF HARLEM,2003,5 Year,Hispanic,6, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
05M469,CHOIR ACADEMY OF HARLEM,2003,6 Year,Hispanic,6, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
05M469,CHOIR ACADEMY OF HARLEM,2004,4 Year  June,Hispanic,10, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
05M469,CHOIR ACADEMY OF HARLEM,2004,5 Year,Hispanic,10, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
05M469,CHOIR ACADEMY OF HARLEM,2004,6 Year,Hispanic,10, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
05M469,CHOIR ACADEMY OF HARLEM,2005,4 Year  June,Hispanic,19, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
05M469,CHOIR ACADEMY OF HARLEM,2005,4 Year August,Hispanic,19, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
05M469,CHOIR ACADEMY OF HARLEM,2005,5 Year,Hispanic,19, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
05M469,CHOIR ACADEMY OF HARLEM,2005,6 Year,Hispanic,19, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
05M469,CHOIR ACADEMY OF HARLEM,2006,4 Year  June,Hispanic,6, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
05M469,CHOIR ACADEMY OF HARLEM,2006,4 Year August,Hispanic,6, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
05M469,CHOIR ACADEMY OF HARLEM,2006,5 Year  June,Hispanic,6, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
05M469,CHOIR ACADEMY OF HARLEM,2006,5 Year August,Hispanic,6, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
05M469,CHOIR ACADEMY OF HARLEM,2007,4 Year  June,Hispanic,8, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
05M469,CHOIR ACADEMY OF HARLEM,2007,4 Year August,Hispanic,8, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
05M469,CHOIR ACADEMY OF HARLEM,2002,4 Year  June,White,1, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
05M469,CHOIR ACADEMY OF HARLEM,2002,5 Year,White,1, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
05M469,CHOIR ACADEMY OF HARLEM,2002,6 Year,White,1, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
05M469,CHOIR ACADEMY OF HARLEM,2003,4 Year  June,White,1, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
05M469,CHOIR ACADEMY OF HARLEM,2003,5 Year,White,1, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
05M469,CHOIR ACADEMY OF HARLEM,2003,6 Year,White,1, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
05M469,CHOIR ACADEMY OF HARLEM,2004,4 Year  June,White,1, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
05M469,CHOIR ACADEMY OF HARLEM,2004,5 Year,White,1, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
05M469,CHOIR ACADEMY OF HARLEM,2004,6 Year,White,1, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
05M499,FREDERICK DOUGLASS ACADEMY,2001,4 Year  June,Asian,1, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
05M499,FREDERICK DOUGLASS ACADEMY,2001,5 Year,Asian,1, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
05M499,FREDERICK DOUGLASS ACADEMY,2001,6 Year,Asian,1, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
05M499,FREDERICK DOUGLASS ACADEMY,2003,4 Year  June,Asian,2, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
05M499,FREDERICK DOUGLASS ACADEMY,2003,5 Year,Asian,2, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
05M499,FREDERICK DOUGLASS ACADEMY,2003,6 Year,Asian,2, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
05M499,FREDERICK DOUGLASS ACADEMY,2004,4 Year  June,Asian,3, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
05M499,FREDERICK DOUGLASS ACADEMY,2004,5 Year,Asian,3, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
05M499,FREDERICK DOUGLASS ACADEMY,2004,6 Year,Asian,3, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
05M499,FREDERICK DOUGLASS ACADEMY,2005,4 Year  June,Asian,2, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
05M499,FREDERICK DOUGLASS ACADEMY,2005,4 Year August,Asian,2, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
05M499,FREDERICK DOUGLASS ACADEMY,2005,5 Year,Asian,2, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
05M499,FREDERICK DOUGLASS ACADEMY,2005,6 Year,Asian,2, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
05M499,FREDERICK DOUGLASS ACADEMY,2006,4 Year  June,Asian,5, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
05M499,FREDERICK DOUGLASS ACADEMY,2006,4 Year August,Asian,5, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
05M499,FREDERICK DOUGLASS ACADEMY,2006,5 Year  June,Asian,5, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
05M499,FREDERICK DOUGLASS ACADEMY,2006,5 Year August,Asian,5, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
05M499,FREDERICK DOUGLASS ACADEMY,2007,4 Year  June,Asian,4, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
05M499,FREDERICK DOUGLASS ACADEMY,2007,4 Year August,Asian,4, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
05M499,FREDERICK DOUGLASS ACADEMY,2001,4 Year  June,Black,108,100,92.60%,94,87.00%,94.00%,59,54.60%,59.00%,35,32.40%,35.00%,6,5.60%,6.00%,5,4.60%,1,0.90%
05M499,FREDERICK DOUGLASS ACADEMY,2001,5 Year,Black,108,104,96.30%,94,87.00%,90.40%,59,54.60%,56.70%,35,32.40%,33.70%,10,9.30%,9.60%, -   ,0.00%,2,1.90%
05M499,FREDERICK DOUGLASS ACADEMY,2001,6 Year,Black,108,104,96.30%,94,87.00%,90.40%,59,54.60%,56.70%,35,32.40%,33.70%,10,9.30%,9.60%, -   ,0.00%,2,1.90%
05M499,FREDERICK DOUGLASS ACADEMY,2002,4 Year  June,Black,144,115,79.90%,91,63.20%,79.10%,35,24.30%,30.40%,56,38.90%,48.70%,24,16.70%,20.90%,15,10.40%,5,3.50%
05M499,FREDERICK DOUGLASS ACADEMY,2002,5 Year,Black,144,121,84.00%,96,66.70%,79.30%,35,24.30%,28.90%,61,42.40%,50.40%,25,17.40%,20.70%,5,3.50%,9,6.30%
05M499,FREDERICK DOUGLASS ACADEMY,2002,6 Year,Black,144,123,85.40%,97,67.40%,78.90%,35,24.30%,28.50%,62,43.10%,50.40%,26,18.10%,21.10%,3,2.10%,9,6.30%
05M499,FREDERICK DOUGLASS ACADEMY,2003,4 Year  June,Black,160,135,84.40%,125,78.10%,92.60%,40,25.00%,29.60%,85,53.10%,63.00%,10,6.30%,7.40%,16,10.00%,6,3.80%
05M499,FREDERICK DOUGLASS ACADEMY,2003,5 Year,Black,160,147,91.90%,136,85.00%,92.50%,41,25.60%,27.90%,95,59.40%,64.60%,11,6.90%,7.50%,1,0.60%,9,5.60%
05M499,FREDERICK DOUGLASS ACADEMY,2003,6 Year,Black,161,148,91.90%,136,84.50%,91.90%,41,25.50%,27.70%,95,59.00%,64.20%,12,7.50%,8.10%, -   ,0.00%,8,5.00%
05M499,FREDERICK DOUGLASS ACADEMY,2004,4 Year  June,Black,148,95,64.20%,89,60.10%,93.70%,22,14.90%,23.20%,67,45.30%,70.50%,6,4.10%,6.30%,46,31.10%,7,4.70%
05M499,FREDERICK DOUGLASS ACADEMY,2004,5 Year,Black,150,123,82.00%,108,72.00%,87.80%,24,16.00%,19.50%,84,56.00%,68.30%,15,10.00%,12.20%,10,6.70%,12,8.00%
05M499,FREDERICK DOUGLASS ACADEMY,2004,6 Year,Black,149,129,86.60%,110,73.80%,85.30%,24,16.10%,18.60%,86,57.70%,66.70%,19,12.80%,14.70%,4,2.70%,11,7.40%
05M499,FREDERICK DOUGLASS ACADEMY,2005,4 Year  June,Black,151,121,80.10%,111,73.50%,91.70%,43,28.50%,35.50%,68,45.00%,56.20%,10,6.60%,8.30%,23,15.20%,4,2.60%
05M499,FREDERICK DOUGLASS ACADEMY,2005,4 Year August,Black,151,128,84.80%,117,77.50%,91.40%,44,29.10%,34.40%,73,48.30%,57.00%,11,7.30%,8.60%,16,10.60%,4,2.60%
05M499,FREDERICK DOUGLASS ACADEMY,2005,5 Year,Black,150,132,88.00%,120,80.00%,90.90%,44,29.30%,33.30%,76,50.70%,57.60%,12,8.00%,9.10%,2,1.30%,10,6.70%
05M499,FREDERICK DOUGLASS ACADEMY,2005,6 Year,Black,150,136,90.70%,124,82.70%,91.20%,44,29.30%,32.40%,80,53.30%,58.80%,12,8.00%,8.80%,2,1.30%,7,4.70%
05M499,FREDERICK DOUGLASS ACADEMY,2006,4 Year  June,Black,189,157,83.10%,153,81.00%,97.50%,49,25.90%,31.20%,104,55.00%,66.20%,4,2.10%,2.50%,22,11.60%,7,3.70%
05M499,FREDERICK DOUGLASS ACADEMY,2006,4 Year August,Black,189,162,85.70%,157,83.10%,96.90%,50,26.50%,30.90%,107,56.60%,66.00%,5,2.60%,3.10%,17,9.00%,7,3.70%
05M499,FREDERICK DOUGLASS ACADEMY,2006,5 Year  June,Black,185,168,90.80%,162,87.60%,96.40%,50,27.00%,29.80%,112,60.50%,66.70%,6,3.20%,3.60%,2,1.10%,13,7.00%
05M499,FREDERICK DOUGLASS ACADEMY,2006,5 Year August,Black,185,169,91.40%,163,88.10%,96.40%,50,27.00%,29.60%,113,61.10%,66.90%,6,3.20%,3.60%,2,1.10%,12,6.50%
05M499,FREDERICK DOUGLASS ACADEMY,2007,4 Year  June,Black,152,136,89.50%,135,88.80%,99.30%,46,30.30%,33.80%,89,58.60%,65.40%,1,0.70%,0.70%,8,5.30%,6,3.90%
05M499,FREDERICK DOUGLASS ACADEMY,2007,4 Year August,Black,152,140,92.10%,139,91.40%,99.30%,47,30.90%,33.60%,92,60.50%,65.70%,1,0.70%,0.70%,4,2.60%,6,3.90%
05M499,FREDERICK DOUGLASS ACADEMY,2001,4 Year  June,Hispanic,22,18,81.80%,18,81.80%,100.00%,14,63.60%,77.80%,4,18.20%,22.20%, -   ,0.00%,0.00%,2,9.10%,1,4.50%
05M499,FREDERICK DOUGLASS ACADEMY,2001,5 Year,Hispanic,22,18,81.80%,18,81.80%,100.00%,14,63.60%,77.80%,4,18.20%,22.20%, -   ,0.00%,0.00%,1,4.50%,2,9.10%
05M499,FREDERICK DOUGLASS ACADEMY,2001,6 Year,Hispanic,22,18,81.80%,18,81.80%,100.00%,14,63.60%,77.80%,4,18.20%,22.20%, -   ,0.00%,0.00%, -   ,0.00%,3,13.60%
05M499,FREDERICK DOUGLASS ACADEMY,2002,4 Year  June,Hispanic,26,20,76.90%,19,73.10%,95.00%,9,34.60%,45.00%,10,38.50%,50.00%,1,3.80%,5.00%,3,11.50%,1,3.80%
05M499,FREDERICK DOUGLASS ACADEMY,2002,5 Year,Hispanic,26,23,88.50%,21,80.80%,91.30%,9,34.60%,39.10%,12,46.20%,52.20%,2,7.70%,8.70%, -   ,0.00%,1,3.80%
05M499,FREDERICK DOUGLASS ACADEMY,2002,6 Year,Hispanic,26,23,88.50%,21,80.80%,91.30%,9,34.60%,39.10%,12,46.20%,52.20%,2,7.70%,8.70%, -   ,0.00%,1,3.80%
05M499,FREDERICK DOUGLASS ACADEMY,2003,4 Year  June,Hispanic,35,29,82.90%,29,82.90%,100.00%,15,42.90%,51.70%,14,40.00%,48.30%, -   ,0.00%,0.00%,5,14.30%,1,2.90%
05M499,FREDERICK DOUGLASS ACADEMY,2003,5 Year,Hispanic,35,34,97.10%,32,91.40%,94.10%,15,42.90%,44.10%,17,48.60%,50.00%,2,5.70%,5.90%, -   ,0.00%,1,2.90%
05M499,FREDERICK DOUGLASS ACADEMY,2003,6 Year,Hispanic,35,34,97.10%,32,91.40%,94.10%,15,42.90%,44.10%,17,48.60%,50.00%,2,5.70%,5.90%, -   ,0.00%,1,2.90%
05M499,FREDERICK DOUGLASS ACADEMY,2004,4 Year  June,Hispanic,56,42,75.00%,42,75.00%,100.00%,17,30.40%,40.50%,25,44.60%,59.50%, -   ,0.00%,0.00%,10,17.90%,4,7.10%
05M499,FREDERICK DOUGLASS ACADEMY,2004,5 Year,Hispanic,55,48,87.30%,48,87.30%,100.00%,20,36.40%,41.70%,28,50.90%,58.30%, -   ,0.00%,0.00%,1,1.80%,4,7.30%
05M499,FREDERICK DOUGLASS ACADEMY,2004,6 Year,Hispanic,55,49,89.10%,49,89.10%,100.00%,20,36.40%,40.80%,29,52.70%,59.20%, -   ,0.00%,0.00%, -   ,0.00%,4,7.30%
05M499,FREDERICK DOUGLASS ACADEMY,2005,4 Year  June,Hispanic,59,44,74.60%,42,71.20%,95.50%,16,27.10%,36.40%,26,44.10%,59.10%,2,3.40%,4.50%,8,13.60%,3,5.10%
05M499,FREDERICK DOUGLASS ACADEMY,2005,4 Year August,Hispanic,59,50,84.70%,48,81.40%,96.00%,18,30.50%,36.00%,30,50.80%,60.00%,2,3.40%,4.00%,2,3.40%,3,5.10%
05M499,FREDERICK DOUGLASS ACADEMY,2005,5 Year,Hispanic,58,51,87.90%,49,84.50%,96.10%,18,31.00%,35.30%,31,53.40%,60.80%,2,3.40%,3.90%, -   ,0.00%,5,8.60%
05M499,FREDERICK DOUGLASS ACADEMY,2005,6 Year,Hispanic,58,51,87.90%,49,84.50%,96.10%,18,31.00%,35.30%,31,53.40%,60.80%,2,3.40%,3.90%, -   ,0.00%,5,8.60%
05M499,FREDERICK DOUGLASS ACADEMY,2006,4 Year  June,Hispanic,63,50,79.40%,47,74.60%,94.00%,23,36.50%,46.00%,24,38.10%,48.00%,3,4.80%,6.00%,10,15.90%,2,3.20%
05M499,FREDERICK DOUGLASS ACADEMY,2006,4 Year August,Hispanic,63,51,81.00%,47,74.60%,92.20%,23,36.50%,45.10%,24,38.10%,47.10%,4,6.30%,7.80%,9,14.30%,2,3.20%
05M499,FREDERICK DOUGLASS ACADEMY,2006,5 Year  June,Hispanic,63,55,87.30%,51,81.00%,92.70%,24,38.10%,43.60%,27,42.90%,49.10%,4,6.30%,7.30%, -   ,0.00%,7,11.10%
05M499,FREDERICK DOUGLASS ACADEMY,2006,5 Year August,Hispanic,63,58,92.10%,53,84.10%,91.40%,24,38.10%,41.40%,29,46.00%,50.00%,5,7.90%,8.60%, -   ,0.00%,4,6.30%
05M499,FREDERICK DOUGLASS ACADEMY,2007,4 Year  June,Hispanic,45,40,88.90%,40,88.90%,100.00%,22,48.90%,55.00%,18,40.00%,45.00%, -   ,0.00%,0.00%,2,4.40%,3,6.70%
05M499,FREDERICK DOUGLASS ACADEMY,2007,4 Year August,Hispanic,45,41,91.10%,41,91.10%,100.00%,22,48.90%,53.70%,19,42.20%,46.30%, -   ,0.00%,0.00%,1,2.20%,3,6.70%
05M499,FREDERICK DOUGLASS ACADEMY,2001,4 Year  June,White,3, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
05M499,FREDERICK DOUGLASS ACADEMY,2001,5 Year,White,3, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
05M499,FREDERICK DOUGLASS ACADEMY,2001,6 Year,White,3, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
05M499,FREDERICK DOUGLASS ACADEMY,2002,4 Year  June,White,1, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
05M499,FREDERICK DOUGLASS ACADEMY,2002,5 Year,White,1, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
05M499,FREDERICK DOUGLASS ACADEMY,2002,6 Year,White,1, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
05M499,FREDERICK DOUGLASS ACADEMY,2004,4 Year  June,White,1, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
05M499,FREDERICK DOUGLASS ACADEMY,2004,5 Year,White,1, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
05M499,FREDERICK DOUGLASS ACADEMY,2004,6 Year,White,1, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
05M499,FREDERICK DOUGLASS ACADEMY,2006,4 Year  June,White,2, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
05M499,FREDERICK DOUGLASS ACADEMY,2006,4 Year August,White,2, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
05M499,FREDERICK DOUGLASS ACADEMY,2006,5 Year  June,White,2, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
05M499,FREDERICK DOUGLASS ACADEMY,2006,5 Year August,White,2, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
05M499,FREDERICK DOUGLASS ACADEMY,2007,4 Year  June,White,3, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
05M499,FREDERICK DOUGLASS ACADEMY,2007,4 Year August,White,3, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
05M670,THURGOOD MARSHALL ACADEMY FOR LEARNING & SOCIAL CH,2004,4 Year  June,Asian,1, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
05M670,THURGOOD MARSHALL ACADEMY FOR LEARNING & SOCIAL CH,2004,5 Year,Asian,1, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
05M670,THURGOOD MARSHALL ACADEMY FOR LEARNING & SOCIAL CH,2004,6 Year,Asian,1, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
05M670,THURGOOD MARSHALL ACADEMY FOR LEARNING & SOCIAL CH,2005,4 Year  June,Asian,1, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
05M670,THURGOOD MARSHALL ACADEMY FOR LEARNING & SOCIAL CH,2005,4 Year August,Asian,1, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
05M670,THURGOOD MARSHALL ACADEMY FOR LEARNING & SOCIAL CH,2005,5 Year,Asian,1, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
05M670,THURGOOD MARSHALL ACADEMY FOR LEARNING & SOCIAL CH,2005,6 Year,Asian,1, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
05M670,THURGOOD MARSHALL ACADEMY FOR LEARNING & SOCIAL CH,2006,4 Year  June,Asian,2, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
05M670,THURGOOD MARSHALL ACADEMY FOR LEARNING & SOCIAL CH,2006,4 Year August,Asian,2, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
05M670,THURGOOD MARSHALL ACADEMY FOR LEARNING & SOCIAL CH,2006,5 Year  June,Asian,2, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
05M670,THURGOOD MARSHALL ACADEMY FOR LEARNING & SOCIAL CH,2006,5 Year August,Asian,2, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
05M670,THURGOOD MARSHALL ACADEMY FOR LEARNING & SOCIAL CH,2001,4 Year  June,Black,62,53,85.50%,23,37.10%,43.40%, -   ,0.00%,0.00%,23,37.10%,43.40%,30,48.40%,56.60%,5,8.10%,2,3.20%
05M670,THURGOOD MARSHALL ACADEMY FOR LEARNING & SOCIAL CH,2001,5 Year,Black,62,55,88.70%,23,37.10%,41.80%, -   ,0.00%,0.00%,23,37.10%,41.80%,32,51.60%,58.20%, -   ,0.00%,5,8.10%
05M670,THURGOOD MARSHALL ACADEMY FOR LEARNING & SOCIAL CH,2001,6 Year,Black,62,55,88.70%,23,37.10%,41.80%, -   ,0.00%,0.00%,23,37.10%,41.80%,32,51.60%,58.20%, -   ,0.00%,5,8.10%
05M670,THURGOOD MARSHALL ACADEMY FOR LEARNING & SOCIAL CH,2002,4 Year  June,Black,48,39,81.30%,16,33.30%,41.00%, -   ,0.00%,0.00%,16,33.30%,41.00%,23,47.90%,59.00%,7,14.60%,2,4.20%
05M670,THURGOOD MARSHALL ACADEMY FOR LEARNING & SOCIAL CH,2002,5 Year,Black,48,45,93.80%,16,33.30%,35.60%, -   ,0.00%,0.00%,16,33.30%,35.60%,29,60.40%,64.40%, -   ,0.00%,3,6.30%
