DBN,School Name,Cohort Year,Cohort Category,Demographic,Total Cohort Num,Total Grads Num,Total Grads Pct of cohort,Total Regents Num,Total Regents Pct of cohort,Total Regents Pct of grads,Advanced Regents Num,Advanced Regents Pct of cohort,Advanced Regents Pct of grads,Regents w/o Advanced Num,Regents w/o Advanced Pct of cohort,Regents w/o Advanced Pct of grads,Local Num,Local Pct of cohort,Local Pct of grads,Still Enrolled Num,Still Enrolled Pct of cohort,Dropped Out Num,Dropped Out Pct of cohort
06M540,A PHILIP RANDOLPH CAMPUS HIGH SCHOOL,2005,4 Year  June,Female,160,144,90.00%,144,90.00%,100.00%,45,28.10%,31.30%,99,61.90%,68.80%, -   ,0.00%,0.00%,11,6.90%,3,1.90%
06M540,A PHILIP RANDOLPH CAMPUS HIGH SCHOOL,2005,4 Year August,Female,160,146,91.30%,146,91.30%,100.00%,45,28.10%,30.80%,101,63.10%,69.20%, -   ,0.00%,0.00%,9,5.60%,3,1.90%
06M540,A PHILIP RANDOLPH CAMPUS HIGH SCHOOL,2005,5 Year,Female,161,150,93.20%,148,91.90%,98.70%,45,28.00%,30.00%,103,64.00%,68.70%,2,1.20%,1.30%,1,0.60%,8,5.00%
06M540,A PHILIP RANDOLPH CAMPUS HIGH SCHOOL,2005,6 Year,Female,161,152,94.40%,149,92.50%,98.00%,45,28.00%,29.60%,104,64.60%,68.40%,3,1.90%,2.00%, -   ,0.00%,7,4.30%
06M540,A PHILIP RANDOLPH CAMPUS HIGH SCHOOL,2006,4 Year  June,Female,131,102,77.90%,93,71.00%,91.20%,25,19.10%,24.50%,68,51.90%,66.70%,9,6.90%,8.80%,23,17.60%,3,2.30%
06M540,A PHILIP RANDOLPH CAMPUS HIGH SCHOOL,2006,4 Year August,Female,131,110,84.00%,98,74.80%,89.10%,25,19.10%,22.70%,73,55.70%,66.40%,12,9.20%,10.90%,15,11.50%,3,2.30%
06M540,A PHILIP RANDOLPH CAMPUS HIGH SCHOOL,2006,5 Year  June,Female,129,115,89.10%,98,76.00%,85.20%,25,19.40%,21.70%,73,56.60%,63.50%,17,13.20%,14.80%,3,2.30%,6,4.70%
06M540,A PHILIP RANDOLPH CAMPUS HIGH SCHOOL,2006,5 Year August,Female,129,116,89.90%,99,76.70%,85.30%,25,19.40%,21.60%,74,57.40%,63.80%,17,13.20%,14.70%,2,1.60%,6,4.70%
06M540,A PHILIP RANDOLPH CAMPUS HIGH SCHOOL,2007,4 Year  June,Female,184,158,85.90%,155,84.20%,98.10%,45,24.50%,28.50%,110,59.80%,69.60%,3,1.60%,1.90%,11,6.00%,10,5.40%
06M540,A PHILIP RANDOLPH CAMPUS HIGH SCHOOL,2007,4 Year August,Female,184,162,88.00%,158,85.90%,97.50%,45,24.50%,27.80%,113,61.40%,69.80%,4,2.20%,2.50%,9,4.90%,8,4.30%
06M540,A PHILIP RANDOLPH CAMPUS HIGH SCHOOL,2001,4 Year  June,Male,131,73,55.70%,55,42.00%,75.30%,24,18.30%,32.90%,31,23.70%,42.50%,18,13.70%,24.70%,31,23.70%,23,17.60%
06M540,A PHILIP RANDOLPH CAMPUS HIGH SCHOOL,2001,5 Year,Male,131,86,65.60%,59,45.00%,68.60%,25,19.10%,29.10%,34,26.00%,39.50%,27,20.60%,31.40%,3,2.30%,37,28.20%
06M540,A PHILIP RANDOLPH CAMPUS HIGH SCHOOL,2001,6 Year,Male,131,87,66.40%,59,45.00%,67.80%,25,19.10%,28.70%,34,26.00%,39.10%,28,21.40%,32.20%,1,0.80%,38,29.00%
06M540,A PHILIP RANDOLPH CAMPUS HIGH SCHOOL,2002,4 Year  June,Male,116,72,62.10%,59,50.90%,81.90%,15,12.90%,20.80%,44,37.90%,61.10%,13,11.20%,18.10%,26,22.40%,12,10.30%
06M540,A PHILIP RANDOLPH CAMPUS HIGH SCHOOL,2002,5 Year,Male,116,86,74.10%,63,54.30%,73.30%,15,12.90%,17.40%,48,41.40%,55.80%,23,19.80%,26.70%,5,4.30%,17,14.70%
06M540,A PHILIP RANDOLPH CAMPUS HIGH SCHOOL,2002,6 Year,Male,116,86,74.10%,63,54.30%,73.30%,15,12.90%,17.40%,48,41.40%,55.80%,23,19.80%,26.70%,1,0.90%,21,18.10%
06M540,A PHILIP RANDOLPH CAMPUS HIGH SCHOOL,2003,4 Year  June,Male,169,85,50.30%,67,39.60%,78.80%,16,9.50%,18.80%,51,30.20%,60.00%,18,10.70%,21.20%,56,33.10%,27,16.00%
06M540,A PHILIP RANDOLPH CAMPUS HIGH SCHOOL,2003,5 Year,Male,169,119,70.40%,85,50.30%,71.40%,17,10.10%,14.30%,68,40.20%,57.10%,34,20.10%,28.60%,8,4.70%,41,24.30%
06M540,A PHILIP RANDOLPH CAMPUS HIGH SCHOOL,2003,6 Year,Male,168,123,73.20%,86,51.20%,69.90%,17,10.10%,13.80%,69,41.10%,56.10%,37,22.00%,30.10%,2,1.20%,41,24.40%
06M540,A PHILIP RANDOLPH CAMPUS HIGH SCHOOL,2004,4 Year  June,Male,227,112,49.30%,100,44.10%,89.30%,29,12.80%,25.90%,71,31.30%,63.40%,12,5.30%,10.70%,77,33.90%,33,14.50%
06M540,A PHILIP RANDOLPH CAMPUS HIGH SCHOOL,2004,5 Year,Male,227,159,70.00%,126,55.50%,79.20%,29,12.80%,18.20%,97,42.70%,61.00%,33,14.50%,20.80%,14,6.20%,42,18.50%
06M540,A PHILIP RANDOLPH CAMPUS HIGH SCHOOL,2004,6 Year,Male,227,164,72.20%,126,55.50%,76.80%,29,12.80%,17.70%,97,42.70%,59.10%,38,16.70%,23.20%,5,2.20%,43,18.90%
06M540,A PHILIP RANDOLPH CAMPUS HIGH SCHOOL,2005,4 Year  June,Male,68,53,77.90%,53,77.90%,100.00%,25,36.80%,47.20%,28,41.20%,52.80%, -   ,0.00%,0.00%,15,22.10%, -   ,0.00%
06M540,A PHILIP RANDOLPH CAMPUS HIGH SCHOOL,2005,4 Year August,Male,68,56,82.40%,54,79.40%,96.40%,25,36.80%,44.60%,29,42.60%,51.80%,2,2.90%,3.60%,12,17.60%, -   ,0.00%
06M540,A PHILIP RANDOLPH CAMPUS HIGH SCHOOL,2005,5 Year,Male,65,60,92.30%,56,86.20%,93.30%,25,38.50%,41.70%,31,47.70%,51.70%,4,6.20%,6.70%,2,3.10%,2,3.10%
06M540,A PHILIP RANDOLPH CAMPUS HIGH SCHOOL,2005,6 Year,Male,64,61,95.30%,57,89.10%,93.40%,25,39.10%,41.00%,32,50.00%,52.50%,4,6.30%,6.60%,1,1.60%,1,1.60%
06M540,A PHILIP RANDOLPH CAMPUS HIGH SCHOOL,2006,4 Year  June,Male,136,88,64.70%,80,58.80%,90.90%,18,13.20%,20.50%,62,45.60%,70.50%,8,5.90%,9.10%,35,25.70%,5,3.70%
06M540,A PHILIP RANDOLPH CAMPUS HIGH SCHOOL,2006,4 Year August,Male,136,96,70.60%,85,62.50%,88.50%,19,14.00%,19.80%,66,48.50%,68.80%,11,8.10%,11.50%,27,19.90%,5,3.70%
06M540,A PHILIP RANDOLPH CAMPUS HIGH SCHOOL,2006,5 Year  June,Male,140,102,72.90%,88,62.90%,86.30%,20,14.30%,19.60%,68,48.60%,66.70%,14,10.00%,13.70%,8,5.70%,17,12.10%
06M540,A PHILIP RANDOLPH CAMPUS HIGH SCHOOL,2006,5 Year August,Male,140,103,73.60%,88,62.90%,85.40%,20,14.30%,19.40%,68,48.60%,66.00%,15,10.70%,14.60%,8,5.70%,16,11.40%
06M540,A PHILIP RANDOLPH CAMPUS HIGH SCHOOL,2007,4 Year  June,Male,143,107,74.80%,106,74.10%,99.10%,31,21.70%,29.00%,75,52.40%,70.10%,1,0.70%,0.90%,17,11.90%,7,4.90%
06M540,A PHILIP RANDOLPH CAMPUS HIGH SCHOOL,2007,4 Year August,Male,143,109,76.20%,108,75.50%,99.10%,31,21.70%,28.40%,77,53.80%,70.60%,1,0.70%,0.90%,15,10.50%,7,4.90%
06M552,GREGORIO LUPERON HIGH SCH FOR SCIENCE AND MATHEMAT,2001,4 Year  June,Female,37,24,64.90%,7,18.90%,29.20%, -   ,0.00%,0.00%,7,18.90%,29.20%,17,45.90%,70.80%,9,24.30%,4,10.80%
06M552,GREGORIO LUPERON HIGH SCH FOR SCIENCE AND MATHEMAT,2001,5 Year,Female,37,31,83.80%,8,21.60%,25.80%, -   ,0.00%,0.00%,8,21.60%,25.80%,23,62.20%,74.20%,2,5.40%,4,10.80%
06M552,GREGORIO LUPERON HIGH SCH FOR SCIENCE AND MATHEMAT,2001,6 Year,Female,37,31,83.80%,8,21.60%,25.80%, -   ,0.00%,0.00%,8,21.60%,25.80%,23,62.20%,74.20%,2,5.40%,4,10.80%
06M552,GREGORIO LUPERON HIGH SCH FOR SCIENCE AND MATHEMAT,2002,4 Year  June,Female,41,20,48.80%,9,22.00%,45.00%, -   ,0.00%,0.00%,9,22.00%,45.00%,11,26.80%,55.00%,16,39.00%,5,12.20%
06M552,GREGORIO LUPERON HIGH SCH FOR SCIENCE AND MATHEMAT,2002,5 Year,Female,41,30,73.20%,11,26.80%,36.70%, -   ,0.00%,0.00%,11,26.80%,36.70%,19,46.30%,63.30%,5,12.20%,5,12.20%
06M552,GREGORIO LUPERON HIGH SCH FOR SCIENCE AND MATHEMAT,2002,6 Year,Female,41,30,73.20%,11,26.80%,36.70%, -   ,0.00%,0.00%,11,26.80%,36.70%,19,46.30%,63.30%,2,4.90%,8,19.50%
06M552,GREGORIO LUPERON HIGH SCH FOR SCIENCE AND MATHEMAT,2003,4 Year  June,Female,69,54,78.30%,25,36.20%,46.30%, -   ,0.00%,0.00%,25,36.20%,46.30%,29,42.00%,53.70%,11,15.90%,3,4.30%
06M552,GREGORIO LUPERON HIGH SCH FOR SCIENCE AND MATHEMAT,2003,5 Year,Female,69,58,84.10%,25,36.20%,43.10%, -   ,0.00%,0.00%,25,36.20%,43.10%,33,47.80%,56.90%,4,5.80%,6,8.70%
06M552,GREGORIO LUPERON HIGH SCH FOR SCIENCE AND MATHEMAT,2003,6 Year,Female,69,61,88.40%,25,36.20%,41.00%, -   ,0.00%,0.00%,25,36.20%,41.00%,36,52.20%,59.00%, -   ,0.00%,7,10.10%
06M552,GREGORIO LUPERON HIGH SCH FOR SCIENCE AND MATHEMAT,2004,4 Year  June,Female,40,28,70.00%,13,32.50%,46.40%,1,2.50%,3.60%,12,30.00%,42.90%,15,37.50%,53.60%,7,17.50%,5,12.50%
06M552,GREGORIO LUPERON HIGH SCH FOR SCIENCE AND MATHEMAT,2004,5 Year,Female,39,30,76.90%,13,33.30%,43.30%,1,2.60%,3.30%,12,30.80%,40.00%,17,43.60%,56.70%,2,5.10%,7,17.90%
06M552,GREGORIO LUPERON HIGH SCH FOR SCIENCE AND MATHEMAT,2004,6 Year,Female,39,31,79.50%,13,33.30%,41.90%,1,2.60%,3.20%,12,30.80%,38.70%,18,46.20%,58.10%, -   ,0.00%,8,20.50%
06M552,GREGORIO LUPERON HIGH SCH FOR SCIENCE AND MATHEMAT,2005,4 Year  June,Female,44,33,75.00%,19,43.20%,57.60%,3,6.80%,9.10%,16,36.40%,48.50%,14,31.80%,42.40%,8,18.20%,3,6.80%
06M552,GREGORIO LUPERON HIGH SCH FOR SCIENCE AND MATHEMAT,2005,4 Year August,Female,44,33,75.00%,19,43.20%,57.60%,3,6.80%,9.10%,16,36.40%,48.50%,14,31.80%,42.40%,8,18.20%,3,6.80%
06M552,GREGORIO LUPERON HIGH SCH FOR SCIENCE AND MATHEMAT,2005,5 Year,Female,44,35,79.50%,20,45.50%,57.10%,3,6.80%,8.60%,17,38.60%,48.60%,15,34.10%,42.90%,4,9.10%,5,11.40%
06M552,GREGORIO LUPERON HIGH SCH FOR SCIENCE AND MATHEMAT,2005,6 Year,Female,44,35,79.50%,20,45.50%,57.10%,3,6.80%,8.60%,17,38.60%,48.60%,15,34.10%,42.90%,4,9.10%,5,11.40%
06M552,GREGORIO LUPERON HIGH SCH FOR SCIENCE AND MATHEMAT,2006,4 Year  June,Female,51,41,80.40%,30,58.80%,73.20%,6,11.80%,14.60%,24,47.10%,58.50%,11,21.60%,26.80%,4,7.80%,5,9.80%
06M552,GREGORIO LUPERON HIGH SCH FOR SCIENCE AND MATHEMAT,2006,4 Year August,Female,51,41,80.40%,30,58.80%,73.20%,6,11.80%,14.60%,24,47.10%,58.50%,11,21.60%,26.80%,4,7.80%,5,9.80%
06M552,GREGORIO LUPERON HIGH SCH FOR SCIENCE AND MATHEMAT,2006,5 Year  June,Female,49,43,87.80%,32,65.30%,74.40%,7,14.30%,16.30%,25,51.00%,58.10%,11,22.40%,25.60%,1,2.00%,4,8.20%
06M552,GREGORIO LUPERON HIGH SCH FOR SCIENCE AND MATHEMAT,2006,5 Year August,Female,49,43,87.80%,32,65.30%,74.40%,7,14.30%,16.30%,25,51.00%,58.10%,11,22.40%,25.60%,1,2.00%,4,8.20%
06M552,GREGORIO LUPERON HIGH SCH FOR SCIENCE AND MATHEMAT,2007,4 Year  June,Female,51,33,64.70%,33,64.70%,100.00%,15,29.40%,45.50%,18,35.30%,54.50%, -   ,0.00%,0.00%,17,33.30%,1,2.00%
06M552,GREGORIO LUPERON HIGH SCH FOR SCIENCE AND MATHEMAT,2007,4 Year August,Female,51,38,74.50%,38,74.50%,100.00%,17,33.30%,44.70%,21,41.20%,55.30%, -   ,0.00%,0.00%,12,23.50%,1,2.00%
06M552,GREGORIO LUPERON HIGH SCH FOR SCIENCE AND MATHEMAT,2001,4 Year  June,Male,41,20,48.80%,6,14.60%,30.00%, -   ,0.00%,0.00%,6,14.60%,30.00%,14,34.10%,70.00%,12,29.30%,7,17.10%
06M552,GREGORIO LUPERON HIGH SCH FOR SCIENCE AND MATHEMAT,2001,5 Year,Male,41,24,58.50%,6,14.60%,25.00%, -   ,0.00%,0.00%,6,14.60%,25.00%,18,43.90%,75.00%,3,7.30%,12,29.30%
06M552,GREGORIO LUPERON HIGH SCH FOR SCIENCE AND MATHEMAT,2001,6 Year,Male,41,26,63.40%,6,14.60%,23.10%, -   ,0.00%,0.00%,6,14.60%,23.10%,20,48.80%,76.90%,1,2.40%,12,29.30%
06M552,GREGORIO LUPERON HIGH SCH FOR SCIENCE AND MATHEMAT,2002,4 Year  June,Male,35,18,51.40%,5,14.30%,27.80%,1,2.90%,5.60%,4,11.40%,22.20%,13,37.10%,72.20%,8,22.90%,7,20.00%
06M552,GREGORIO LUPERON HIGH SCH FOR SCIENCE AND MATHEMAT,2002,5 Year,Male,35,21,60.00%,6,17.10%,28.60%,1,2.90%,4.80%,5,14.30%,23.80%,15,42.90%,71.40%,4,11.40%,8,22.90%
06M552,GREGORIO LUPERON HIGH SCH FOR SCIENCE AND MATHEMAT,2002,6 Year,Male,35,23,65.70%,6,17.10%,26.10%,1,2.90%,4.30%,5,14.30%,21.70%,17,48.60%,73.90%,1,2.90%,9,25.70%
06M552,GREGORIO LUPERON HIGH SCH FOR SCIENCE AND MATHEMAT,2003,4 Year  June,Male,40,25,62.50%,8,20.00%,32.00%,2,5.00%,8.00%,6,15.00%,24.00%,17,42.50%,68.00%,11,27.50%,4,10.00%
06M552,GREGORIO LUPERON HIGH SCH FOR SCIENCE AND MATHEMAT,2003,5 Year,Male,40,26,65.00%,8,20.00%,30.80%,2,5.00%,7.70%,6,15.00%,23.10%,18,45.00%,69.20%,4,10.00%,9,22.50%
06M552,GREGORIO LUPERON HIGH SCH FOR SCIENCE AND MATHEMAT,2003,6 Year,Male,38,27,71.10%,9,23.70%,33.30%,2,5.30%,7.40%,7,18.40%,25.90%,18,47.40%,66.70%, -   ,0.00%,10,26.30%
06M552,GREGORIO LUPERON HIGH SCH FOR SCIENCE AND MATHEMAT,2004,4 Year  June,Male,41,36,87.80%,20,48.80%,55.60%,3,7.30%,8.30%,17,41.50%,47.20%,16,39.00%,44.40%,2,4.90%,3,7.30%
06M552,GREGORIO LUPERON HIGH SCH FOR SCIENCE AND MATHEMAT,2004,5 Year,Male,40,36,90.00%,20,50.00%,55.60%,3,7.50%,8.30%,17,42.50%,47.20%,16,40.00%,44.40%,1,2.50%,3,7.50%
06M552,GREGORIO LUPERON HIGH SCH FOR SCIENCE AND MATHEMAT,2004,6 Year,Male,40,37,92.50%,20,50.00%,54.10%,3,7.50%,8.10%,17,42.50%,45.90%,17,42.50%,45.90%, -   ,0.00%,3,7.50%
06M552,GREGORIO LUPERON HIGH SCH FOR SCIENCE AND MATHEMAT,2005,4 Year  June,Male,45,32,71.10%,16,35.60%,50.00%,7,15.60%,21.90%,9,20.00%,28.10%,16,35.60%,50.00%,7,15.60%,6,13.30%
06M552,GREGORIO LUPERON HIGH SCH FOR SCIENCE AND MATHEMAT,2005,4 Year August,Male,45,32,71.10%,16,35.60%,50.00%,7,15.60%,21.90%,9,20.00%,28.10%,16,35.60%,50.00%,7,15.60%,6,13.30%
06M552,GREGORIO LUPERON HIGH SCH FOR SCIENCE AND MATHEMAT,2005,5 Year,Male,46,35,76.10%,18,39.10%,51.40%,7,15.20%,20.00%,11,23.90%,31.40%,17,37.00%,48.60%,4,8.70%,6,13.00%
06M552,GREGORIO LUPERON HIGH SCH FOR SCIENCE AND MATHEMAT,2005,6 Year,Male,46,38,82.60%,19,41.30%,50.00%,7,15.20%,18.40%,12,26.10%,31.60%,19,41.30%,50.00%,1,2.20%,6,13.00%
06M552,GREGORIO LUPERON HIGH SCH FOR SCIENCE AND MATHEMAT,2006,4 Year  June,Male,40,33,82.50%,19,47.50%,57.60%,7,17.50%,21.20%,12,30.00%,36.40%,14,35.00%,42.40%,4,10.00%,3,7.50%
06M552,GREGORIO LUPERON HIGH SCH FOR SCIENCE AND MATHEMAT,2006,4 Year August,Male,40,33,82.50%,19,47.50%,57.60%,7,17.50%,21.20%,12,30.00%,36.40%,14,35.00%,42.40%,4,10.00%,3,7.50%
06M552,GREGORIO LUPERON HIGH SCH FOR SCIENCE AND MATHEMAT,2006,5 Year  June,Male,40,35,87.50%,21,52.50%,60.00%,7,17.50%,20.00%,14,35.00%,40.00%,14,35.00%,40.00%, -   ,0.00%,5,12.50%
06M552,GREGORIO LUPERON HIGH SCH FOR SCIENCE AND MATHEMAT,2006,5 Year August,Male,40,35,87.50%,21,52.50%,60.00%,7,17.50%,20.00%,14,35.00%,40.00%,14,35.00%,40.00%, -   ,0.00%,5,12.50%
06M552,GREGORIO LUPERON HIGH SCH FOR SCIENCE AND MATHEMAT,2007,4 Year  June,Male,38,21,55.30%,20,52.60%,95.20%,5,13.20%,23.80%,15,39.50%,71.40%,1,2.60%,4.80%,12,31.60%,5,13.20%
06M552,GREGORIO LUPERON HIGH SCH FOR SCIENCE AND MATHEMAT,2007,4 Year August,Male,38,23,60.50%,22,57.90%,95.70%,5,13.20%,21.70%,17,44.70%,73.90%,1,2.60%,4.30%,10,26.30%,5,13.20%
07X149,ELIJAH D. CLARK SCHOOL,2002,4 Year  June,Male,1, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
07X149,ELIJAH D. CLARK SCHOOL,2002,5 Year,Male,1, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
07X149,ELIJAH D. CLARK SCHOOL,2002,6 Year,Male,1, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
07X184,RAFAEL CORDERO Y MOLINA SCHOOL,2004,4 Year  June,Female,1, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
07X184,RAFAEL CORDERO Y MOLINA SCHOOL,2004,5 Year,Female,1, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
07X184,RAFAEL CORDERO Y MOLINA SCHOOL,2004,6 Year,Female,1, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
07X184,RAFAEL CORDERO Y MOLINA SCHOOL,2005,4 Year  June,Female,3, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
07X184,RAFAEL CORDERO Y MOLINA SCHOOL,2005,4 Year August,Female,3, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
07X184,RAFAEL CORDERO Y MOLINA SCHOOL,2005,5 Year,Female,3, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
07X184,RAFAEL CORDERO Y MOLINA SCHOOL,2005,6 Year,Female,3, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
07X184,RAFAEL CORDERO Y MOLINA SCHOOL,2002,4 Year  June,Male,1, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
07X184,RAFAEL CORDERO Y MOLINA SCHOOL,2002,5 Year,Male,1, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
07X184,RAFAEL CORDERO Y MOLINA SCHOOL,2002,6 Year,Male,1, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
07X184,RAFAEL CORDERO Y MOLINA SCHOOL,2003,4 Year  June,Male,2, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
07X184,RAFAEL CORDERO Y MOLINA SCHOOL,2003,5 Year,Male,2, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
07X184,RAFAEL CORDERO Y MOLINA SCHOOL,2003,6 Year,Male,2, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
07X220,MOTT HAVEN VILLAGE SCHOOL,2003,4 Year  June,Male,1, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
07X220,MOTT HAVEN VILLAGE SCHOOL,2003,5 Year,Male,1, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
07X220,MOTT HAVEN VILLAGE SCHOOL,2003,6 Year,Male,1, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
07X221,SOUTH BRONX PREPARATORY - A COLLEGE BOARD SCHOOL,2003,4 Year  June,Female,1, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
07X221,SOUTH BRONX PREPARATORY - A COLLEGE BOARD SCHOOL,2003,5 Year,Female,1, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
07X221,SOUTH BRONX PREPARATORY - A COLLEGE BOARD SCHOOL,2003,6 Year,Female,1, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
07X221,SOUTH BRONX PREPARATORY - A COLLEGE BOARD SCHOOL,2004,4 Year  June,Female,43,30,69.80%,16,37.20%,53.30%,1,2.30%,3.30%,15,34.90%,50.00%,14,32.60%,46.70%,5,11.60%,6,14.00%
07X221,SOUTH BRONX PREPARATORY - A COLLEGE BOARD SCHOOL,2004,5 Year,Female,42,32,76.20%,17,40.50%,53.10%,1,2.40%,3.10%,16,38.10%,50.00%,15,35.70%,46.90%,1,2.40%,7,16.70%
07X221,SOUTH BRONX PREPARATORY - A COLLEGE BOARD SCHOOL,2004,6 Year,Female,42,32,76.20%,17,40.50%,53.10%,1,2.40%,3.10%,16,38.10%,50.00%,15,35.70%,46.90%,1,2.40%,7,16.70%
07X221,SOUTH BRONX PREPARATORY - A COLLEGE BOARD SCHOOL,2005,4 Year  June,Female,31,25,80.60%,14,45.20%,56.00%,2,6.50%,8.00%,12,38.70%,48.00%,11,35.50%,44.00%,5,16.10%,1,3.20%
07X221,SOUTH BRONX PREPARATORY - A COLLEGE BOARD SCHOOL,2005,4 Year August,Female,31,26,83.90%,14,45.20%,53.80%,2,6.50%,7.70%,12,38.70%,46.20%,12,38.70%,46.20%,4,12.90%,1,3.20%
07X221,SOUTH BRONX PREPARATORY - A COLLEGE BOARD SCHOOL,2005,5 Year,Female,30,26,86.70%,14,46.70%,53.80%,2,6.70%,7.70%,12,40.00%,46.20%,12,40.00%,46.20%,2,6.70%,2,6.70%
07X221,SOUTH BRONX PREPARATORY - A COLLEGE BOARD SCHOOL,2005,6 Year,Female,30,26,86.70%,14,46.70%,53.80%,2,6.70%,7.70%,12,40.00%,46.20%,12,40.00%,46.20%,2,6.70%,2,6.70%
07X221,SOUTH BRONX PREPARATORY - A COLLEGE BOARD SCHOOL,2006,4 Year  June,Female,54,39,72.20%,30,55.60%,76.90%,3,5.60%,7.70%,27,50.00%,69.20%,9,16.70%,23.10%,12,22.20%,3,5.60%
07X221,SOUTH BRONX PREPARATORY - A COLLEGE BOARD SCHOOL,2006,4 Year August,Female,54,46,85.20%,30,55.60%,65.20%,3,5.60%,6.50%,27,50.00%,58.70%,16,29.60%,34.80%,5,9.30%,3,5.60%
07X221,SOUTH BRONX PREPARATORY - A COLLEGE BOARD SCHOOL,2006,5 Year  June,Female,53,46,86.80%,30,56.60%,65.20%,3,5.70%,6.50%,27,50.90%,58.70%,16,30.20%,34.80%,2,3.80%,5,9.40%
07X221,SOUTH BRONX PREPARATORY - A COLLEGE BOARD SCHOOL,2006,5 Year August,Female,53,46,86.80%,30,56.60%,65.20%,3,5.70%,6.50%,27,50.90%,58.70%,16,30.20%,34.80%,2,3.80%,5,9.40%
07X221,SOUTH BRONX PREPARATORY - A COLLEGE BOARD SCHOOL,2007,4 Year  June,Female,36,31,86.10%,27,75.00%,87.10%,3,8.30%,9.70%,24,66.70%,77.40%,4,11.10%,12.90%,4,11.10%,1,2.80%
07X221,SOUTH BRONX PREPARATORY - A COLLEGE BOARD SCHOOL,2007,4 Year August,Female,36,34,94.40%,29,80.60%,85.30%,3,8.30%,8.80%,26,72.20%,76.50%,5,13.90%,14.70%,1,2.80%,1,2.80%
07X221,SOUTH BRONX PREPARATORY - A COLLEGE BOARD SCHOOL,2003,4 Year  June,Male,1, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
07X221,SOUTH BRONX PREPARATORY - A COLLEGE BOARD SCHOOL,2003,5 Year,Male,1, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
07X221,SOUTH BRONX PREPARATORY - A COLLEGE BOARD SCHOOL,2003,6 Year,Male,1, s ,s, s ,s,s, s ,s,s, s ,s,s, s ,s,s, s ,s, s ,s
07X221,SOUTH BRONX PREPARATORY - A COLLEGE BOARD SCHOOL,2004,4 Year  June,Male,28,22,78.60%,8,28.60%,36.40%,1,3.60%,4.50%,7,25.00%,31.80%,14,50.00%,63.60%,4,14.30%,1,3.60%
07X221,SOUTH BRONX PREPARATORY - A COLLEGE BOARD SCHOOL,2004,5 Year,Male,29,24,82.80%,9,31.00%,37.50%,1,3.40%,4.20%,8,27.60%,33.30%,15,51.70%,62.50%,1,3.40%,2,6.90%
07X221,SOUTH BRONX PREPARATORY - A COLLEGE BOARD SCHOOL,2004,6 Year,Male,28,23,82.10%,9,32.10%,39.10%,1,3.60%,4.30%,8,28.60%,34.80%,14,50.00%,60.90%,1,3.60%,2,7.10%
07X221,SOUTH BRONX PREPARATORY - A COLLEGE BOARD SCHOOL,2005,4 Year  June,Male,30,27,90.00%,18,60.00%,66.70%,5,16.70%,18.50%,13,43.30%,48.10%,9,30.00%,33.30%,2,6.70%,1,3.30%
07X221,SOUTH BRONX PREPARATORY - A COLLEGE BOARD SCHOOL,2005,4 Year August,Male,30,28,93.30%,18,60.00%,64.30%,5,16.70%,17.90%,13,43.30%,46.40%,10,33.30%,35.70%,1,3.30%,1,3.30%
07X221,SOUTH BRONX PREPARATORY - A COLLEGE BOARD SCHOOL,2005,5 Year,Male,31,29,93.50%,19,61.30%,65.50%,5,16.10%,17.20%,14,45.20%,48.30%,10,32.30%,34.50%,1,3.20%,1,3.20%
