DBN,School Name,Cohort Year,Demographic,Total Cohort Num,Total Grads Num,Num achieving APM ,Pct of cohort achieving APM,Pct of graduates achieving APM
07X520,FOREIGN LANGUAGE ACADEMY OF GLOBAL STUDIES,2006,White,1,0,s,s,s
07X527,BRONX LEADERSHIP ACADEMY II HIGH SCHOOL,2006,Asian,3,3,s,s,s
07X527,BRONX LEADERSHIP ACADEMY II HIGH SCHOOL,2007,Asian,2,1,s,s,s
07X527,BRONX LEADERSHIP ACADEMY II HIGH SCHOOL,2006,Black,40,28,5,12.50%,17.90%
07X527,BRONX LEADERSHIP ACADEMY II HIGH SCHOOL,2007,Black,45,25,2,4.40%,8.00%
07X527,BRONX LEADERSHIP ACADEMY II HIGH SCHOOL,2006,Hispanic,58,43,4,6.90%,9.30%
07X527,BRONX LEADERSHIP ACADEMY II HIGH SCHOOL,2007,Hispanic,61,36,0,0.00%,0.00%
07X547,NEW EXPLORERS HIGH SCHOOL,2006,Asian,1,0,s,s,s
07X547,NEW EXPLORERS HIGH SCHOOL,2006,Black,29,16,s,s,s
07X547,NEW EXPLORERS HIGH SCHOOL,2007,Black,29,14,s,s,s
07X547,NEW EXPLORERS HIGH SCHOOL,2006,Hispanic,51,20,s,s,s
07X547,NEW EXPLORERS HIGH SCHOOL,2007,Hispanic,53,27,0,0.00%,0.00%
07X548,URBAN ASSEMBLY SCHOOL FOR CAREERS IN SPORTS,2006,Asian,2,2,s,s,s
07X548,URBAN ASSEMBLY SCHOOL FOR CAREERS IN SPORTS,2007,Asian,1,0,s,s,s
07X548,URBAN ASSEMBLY SCHOOL FOR CAREERS IN SPORTS,2006,Black,19,15,s,s,s
07X548,URBAN ASSEMBLY SCHOOL FOR CAREERS IN SPORTS,2007,Black,22,15,s,s,s
07X548,URBAN ASSEMBLY SCHOOL FOR CAREERS IN SPORTS,2006,Hispanic,61,48,2,3.30%,4.20%
07X548,URBAN ASSEMBLY SCHOOL FOR CAREERS IN SPORTS,2007,Hispanic,57,48,10,17.50%,20.80%
07X551,BRONX ACADEMY OF LETTERS,2006,Asian,1,1,s,s,s
07X551,BRONX ACADEMY OF LETTERS,2007,Asian,3,3,s,s,s
07X551,BRONX ACADEMY OF LETTERS,2006,Black,23,14,s,s,s
07X551,BRONX ACADEMY OF LETTERS,2007,Black,29,22,3,10.30%,13.60%
07X551,BRONX ACADEMY OF LETTERS,2006,Hispanic,51,40,3,5.90%,7.50%
07X551,BRONX ACADEMY OF LETTERS,2007,Hispanic,56,47,9,16.10%,19.10%
07X551,BRONX ACADEMY OF LETTERS,2006,White,1,1,s,s,s
07X600,ALFRED E SMITH CAREER AND TECHNICAL HIGH SCHOOL,2006,Asian,4,4,s,s,s
07X600,ALFRED E SMITH CAREER AND TECHNICAL HIGH SCHOOL,2007,Asian,7,2,s,s,s
07X600,ALFRED E SMITH CAREER AND TECHNICAL HIGH SCHOOL,2006,Black,80,40,4,5.00%,10.00%
07X600,ALFRED E SMITH CAREER AND TECHNICAL HIGH SCHOOL,2007,Black,101,47,6,5.90%,12.80%
07X600,ALFRED E SMITH CAREER AND TECHNICAL HIGH SCHOOL,2006,Hispanic,182,65,2,1.10%,3.10%
07X600,ALFRED E SMITH CAREER AND TECHNICAL HIGH SCHOOL,2007,Hispanic,155,65,8,5.20%,12.30%
07X655,SAMUEL GOMPERS CAREER AND TECHNICAL EDUCATION HIGH,2006,Asian,4,0,s,s,s
07X655,SAMUEL GOMPERS CAREER AND TECHNICAL EDUCATION HIGH,2007,Asian,4,1,s,s,s
07X655,SAMUEL GOMPERS CAREER AND TECHNICAL EDUCATION HIGH,2006,Black,101,43,0,0.00%,0.00%
07X655,SAMUEL GOMPERS CAREER AND TECHNICAL EDUCATION HIGH,2007,Black,85,31,1,1.20%,3.20%
07X655,SAMUEL GOMPERS CAREER AND TECHNICAL EDUCATION HIGH,2006,Hispanic,245,125,7,2.90%,5.60%
07X655,SAMUEL GOMPERS CAREER AND TECHNICAL EDUCATION HIGH,2007,Hispanic,200,71,4,2.00%,5.60%
07X655,SAMUEL GOMPERS CAREER AND TECHNICAL EDUCATION HIGH,2006,White,4,3,s,s,s
07X655,SAMUEL GOMPERS CAREER AND TECHNICAL EDUCATION HIGH,2007,White,1,0,s,s,s
07X670,HEALTH OPPORTUNITIES HIGH SCHOOL,2006,Asian,1,1,s,s,s
07X670,HEALTH OPPORTUNITIES HIGH SCHOOL,2007,Asian,3,3,s,s,s
07X670,HEALTH OPPORTUNITIES HIGH SCHOOL,2006,Black,41,26,4,9.80%,15.40%
07X670,HEALTH OPPORTUNITIES HIGH SCHOOL,2007,Black,52,38,5,9.60%,13.20%
07X670,HEALTH OPPORTUNITIES HIGH SCHOOL,2006,Hispanic,92,66,15,16.30%,22.70%
07X670,HEALTH OPPORTUNITIES HIGH SCHOOL,2007,Hispanic,99,68,7,7.10%,10.30%
08X192,PIAGENTINI-JONES SCHOOL,2006,Hispanic,1,0,s,s,s
08X192,PIAGENTINI-JONES SCHOOL,2006,White,1,0,s,s,s
08X192,PIAGENTINI-JONES SCHOOL,2007,White,1,0,s,s,s
08X282,WOMEN'S ACADEMY OF EXCELLENCE,2006,Asian,2,2,s,s,s
08X282,WOMEN'S ACADEMY OF EXCELLENCE,2006,Black,49,34,4,8.20%,11.80%
08X282,WOMEN'S ACADEMY OF EXCELLENCE,2007,Black,34,30,3,8.80%,10.00%
08X282,WOMEN'S ACADEMY OF EXCELLENCE,2006,Hispanic,23,14,s,s,s
08X282,WOMEN'S ACADEMY OF EXCELLENCE,2007,Hispanic,30,26,1,3.30%,3.80%
08X282,WOMEN'S ACADEMY OF EXCELLENCE,2006,White,1,0,s,s,s
08X282,WOMEN'S ACADEMY OF EXCELLENCE,2007,White,1,1,s,s,s
08X293,RENAISSANCE HIGH SCHOOL FOR MUSICAL THEATER AND TE,2006,Asian,1,0,s,s,s
08X293,RENAISSANCE HIGH SCHOOL FOR MUSICAL THEATER AND TE,2007,Asian,3,3,s,s,s
08X293,RENAISSANCE HIGH SCHOOL FOR MUSICAL THEATER AND TE,2006,Black,39,27,4,10.30%,14.80%
08X293,RENAISSANCE HIGH SCHOOL FOR MUSICAL THEATER AND TE,2007,Black,42,23,1,2.40%,4.30%
08X293,RENAISSANCE HIGH SCHOOL FOR MUSICAL THEATER AND TE,2006,Hispanic,72,45,5,6.90%,11.10%
08X293,RENAISSANCE HIGH SCHOOL FOR MUSICAL THEATER AND TE,2007,Hispanic,75,55,5,6.70%,9.10%
08X293,RENAISSANCE HIGH SCHOOL FOR MUSICAL THEATER AND TE,2006,White,4,4,s,s,s
08X293,RENAISSANCE HIGH SCHOOL FOR MUSICAL THEATER AND TE,2007,White,5,3,s,s,s
08X295,GATEWAY SCHOOL FOR ENVIRONMENTAL RESEARCH AND TECH,2006,Asian,5,1,s,s,s
08X295,GATEWAY SCHOOL FOR ENVIRONMENTAL RESEARCH AND TECH,2007,Asian,8,7,s,s,s
08X295,GATEWAY SCHOOL FOR ENVIRONMENTAL RESEARCH AND TECH,2006,Black,33,16,s,s,s
08X295,GATEWAY SCHOOL FOR ENVIRONMENTAL RESEARCH AND TECH,2007,Black,44,21,2,4.50%,9.50%
08X295,GATEWAY SCHOOL FOR ENVIRONMENTAL RESEARCH AND TECH,2006,Hispanic,82,32,0,0.00%,0.00%
08X295,GATEWAY SCHOOL FOR ENVIRONMENTAL RESEARCH AND TECH,2007,Hispanic,69,30,1,1.40%,3.30%
08X295,GATEWAY SCHOOL FOR ENVIRONMENTAL RESEARCH AND TECH,2006,White,1,0,s,s,s
08X295,GATEWAY SCHOOL FOR ENVIRONMENTAL RESEARCH AND TECH,2007,White,1,1,s,s,s
08X305,PABLO NERUDA ACADEMY FOR ARCHITECTURE AND WORLD ST,2006,Asian,1,0,s,s,s
08X305,PABLO NERUDA ACADEMY FOR ARCHITECTURE AND WORLD ST,2007,Asian,2,1,s,s,s
08X305,PABLO NERUDA ACADEMY FOR ARCHITECTURE AND WORLD ST,2006,Black,29,13,s,s,s
08X305,PABLO NERUDA ACADEMY FOR ARCHITECTURE AND WORLD ST,2007,Black,32,16,s,s,s
08X305,PABLO NERUDA ACADEMY FOR ARCHITECTURE AND WORLD ST,2006,Hispanic,70,43,3,4.30%,7.00%
08X305,PABLO NERUDA ACADEMY FOR ARCHITECTURE AND WORLD ST,2007,Hispanic,71,30,4,5.60%,13.30%
08X305,PABLO NERUDA ACADEMY FOR ARCHITECTURE AND WORLD ST,2006,White,1,1,s,s,s
08X305,PABLO NERUDA ACADEMY FOR ARCHITECTURE AND WORLD ST,2007,White,2,2,s,s,s
08X312,MILLENIUM ART ACADEMY,2007,Asian,3,2,s,s,s
08X312,MILLENIUM ART ACADEMY,2006,Black,38,24,4,10.50%,16.70%
08X312,MILLENIUM ART ACADEMY,2007,Black,41,28,4,9.80%,14.30%
08X312,MILLENIUM ART ACADEMY,2006,Hispanic,67,38,2,3.00%,5.30%
08X312,MILLENIUM ART ACADEMY,2007,Hispanic,70,41,1,1.40%,2.40%
08X312,MILLENIUM ART ACADEMY,2006,White,2,0,s,s,s
08X312,MILLENIUM ART ACADEMY,2007,White,1,1,s,s,s
08X332,HOLCOMBE L RUCKER SCHOOL OF COMMUNITY RESEARCH,2006,Asian,1,1,s,s,s
08X332,HOLCOMBE L RUCKER SCHOOL OF COMMUNITY RESEARCH,2007,Asian,2,1,s,s,s
08X332,HOLCOMBE L RUCKER SCHOOL OF COMMUNITY RESEARCH,2006,Black,34,19,s,s,s
08X332,HOLCOMBE L RUCKER SCHOOL OF COMMUNITY RESEARCH,2007,Black,43,21,1,2.30%,4.80%
08X332,HOLCOMBE L RUCKER SCHOOL OF COMMUNITY RESEARCH,2006,Hispanic,52,31,9,17.30%,29.00%
08X332,HOLCOMBE L RUCKER SCHOOL OF COMMUNITY RESEARCH,2007,Hispanic,57,32,2,3.50%,6.30%
08X332,HOLCOMBE L RUCKER SCHOOL OF COMMUNITY RESEARCH,2006,White,1,0,s,s,s
08X332,HOLCOMBE L RUCKER SCHOOL OF COMMUNITY RESEARCH,2007,White,1,0,s,s,s
08X377,BRONX COMMUNITY HIGH SCHOOL,2007,Asian,2,0,s,s,s
08X377,BRONX COMMUNITY HIGH SCHOOL,2006,Black,27,3,s,s,s
08X377,BRONX COMMUNITY HIGH SCHOOL,2007,Black,30,6,s,s,s
08X377,BRONX COMMUNITY HIGH SCHOOL,2006,Hispanic,49,7,s,s,s
08X377,BRONX COMMUNITY HIGH SCHOOL,2007,Hispanic,73,9,s,s,s
08X377,BRONX COMMUNITY HIGH SCHOOL,2006,White,3,0,s,s,s
08X405,HERBERT H LEHMAN HIGH SCHOOL,2006,Asian,68,43,21,30.90%,48.80%
08X405,HERBERT H LEHMAN HIGH SCHOOL,2007,Asian,63,39,18,28.60%,46.20%
08X405,HERBERT H LEHMAN HIGH SCHOOL,2006,Black,260,113,38,14.60%,33.60%
08X405,HERBERT H LEHMAN HIGH SCHOOL,2007,Black,205,89,22,10.70%,24.70%
08X405,HERBERT H LEHMAN HIGH SCHOOL,2006,Hispanic,647,274,99,15.30%,36.10%
08X405,HERBERT H LEHMAN HIGH SCHOOL,2007,Hispanic,591,261,69,11.70%,26.40%
08X405,HERBERT H LEHMAN HIGH SCHOOL,2006,White,112,55,22,19.60%,40.00%
08X405,HERBERT H LEHMAN HIGH SCHOOL,2007,White,119,63,18,15.10%,28.60%
08X450,ADLAI E. STEVENSON HIGH SCHOOL,2006,Black,4,0,s,s,s
08X450,ADLAI E. STEVENSON HIGH SCHOOL,2006,Hispanic,3,0,s,s,s
08X452,BRONX GUILD HIGH SCHOOL,2006,Asian,4,3,s,s,s
08X452,BRONX GUILD HIGH SCHOOL,2006,Black,23,14,s,s,s
08X452,BRONX GUILD HIGH SCHOOL,2007,Black,29,19,s,s,s
08X452,BRONX GUILD HIGH SCHOOL,2006,Hispanic,35,22,1,2.90%,4.50%
08X452,BRONX GUILD HIGH SCHOOL,2007,Hispanic,55,36,0,0.00%,0.00%
08X452,BRONX GUILD HIGH SCHOOL,2006,White,1,0,s,s,s
08X452,BRONX GUILD HIGH SCHOOL,2007,White,1,1,s,s,s
08X519,FELISA RINCON DE GAUTIER INSTITUTE FOR LAW AND PUB,2007,Asian,2,2,s,s,s
08X519,FELISA RINCON DE GAUTIER INSTITUTE FOR LAW AND PUB,2006,Black,25,12,s,s,s
08X519,FELISA RINCON DE GAUTIER INSTITUTE FOR LAW AND PUB,2007,Black,19,10,s,s,s
08X519,FELISA RINCON DE GAUTIER INSTITUTE FOR LAW AND PUB,2006,Hispanic,73,40,0,0.00%,0.00%
08X519,FELISA RINCON DE GAUTIER INSTITUTE FOR LAW AND PUB,2007,Hispanic,59,31,3,5.10%,9.70%
08X540,SCHOOL FOR COMMUNITY RESEARCH AND LEARNING,2006,Asian,2,1,s,s,s
08X540,SCHOOL FOR COMMUNITY RESEARCH AND LEARNING,2007,Asian,5,4,s,s,s
08X540,SCHOOL FOR COMMUNITY RESEARCH AND LEARNING,2006,Black,27,15,s,s,s
08X540,SCHOOL FOR COMMUNITY RESEARCH AND LEARNING,2007,Black,39,18,s,s,s
08X540,SCHOOL FOR COMMUNITY RESEARCH AND LEARNING,2006,Hispanic,59,28,0,0.00%,0.00%
08X540,SCHOOL FOR COMMUNITY RESEARCH AND LEARNING,2007,Hispanic,81,31,0,0.00%,0.00%
08X540,SCHOOL FOR COMMUNITY RESEARCH AND LEARNING,2006,White,1,0,s,s,s
08X560,HS 560 BRONX ACADEMY HIGH SCHOOL,2007,Asian,1,0,s,s,s
08X560,HS 560 BRONX ACADEMY HIGH SCHOOL,2006,Black,59,13,s,s,s
08X560,HS 560 BRONX ACADEMY HIGH SCHOOL,2007,Black,77,12,s,s,s
08X560,HS 560 BRONX ACADEMY HIGH SCHOOL,2006,Hispanic,81,15,s,s,s
08X560,HS 560 BRONX ACADEMY HIGH SCHOOL,2007,Hispanic,97,19,s,s,s
08X560,HS 560 BRONX ACADEMY HIGH SCHOOL,2007,White,1,0,s,s,s
08X650,JANE ADDAMS HIGH SCHOOL FOR ACADEMIC CAREERS,2006,Asian,8,5,s,s,s
08X650,JANE ADDAMS HIGH SCHOOL FOR ACADEMIC CAREERS,2007,Asian,6,3,s,s,s
08X650,JANE ADDAMS HIGH SCHOOL FOR ACADEMIC CAREERS,2006,Black,149,69,9,6.00%,13.00%
08X650,JANE ADDAMS HIGH SCHOOL FOR ACADEMIC CAREERS,2007,Black,122,54,6,4.90%,11.10%
08X650,JANE ADDAMS HIGH SCHOOL FOR ACADEMIC CAREERS,2006,Hispanic,254,101,16,6.30%,15.80%
08X650,JANE ADDAMS HIGH SCHOOL FOR ACADEMIC CAREERS,2007,Hispanic,233,80,8,3.40%,10.00%
08X650,JANE ADDAMS HIGH SCHOOL FOR ACADEMIC CAREERS,2006,White,3,2,s,s,s
08X650,JANE ADDAMS HIGH SCHOOL FOR ACADEMIC CAREERS,2007,White,1,0,s,s,s
08X686,NEW SCHOOL FOR ARTS AND SCIENCES,2006,Black,1,0,s,s,s
09X227,BRONX EXPEDITIONARY LEARNING HIGH SCHOOL,2006,Black,33,20,s,s,s
09X227,BRONX EXPEDITIONARY LEARNING HIGH SCHOOL,2007,Black,24,10,s,s,s
09X227,BRONX EXPEDITIONARY LEARNING HIGH SCHOOL,2006,Hispanic,60,34,1,1.70%,2.90%
09X227,BRONX EXPEDITIONARY LEARNING HIGH SCHOOL,2007,Hispanic,64,29,0,0.00%,0.00%
09X227,BRONX EXPEDITIONARY LEARNING HIGH SCHOOL,2006,White,3,1,s,s,s
09X227,BRONX EXPEDITIONARY LEARNING HIGH SCHOOL,2007,White,2,1,s,s,s
09X231,EAGLE ACADEMY FOR YOUNG MEN,2006,Asian,2,2,s,s,s
09X231,EAGLE ACADEMY FOR YOUNG MEN,2006,Black,69,48,8,11.60%,16.70%
09X231,EAGLE ACADEMY FOR YOUNG MEN,2007,Black,74,55,8,10.80%,14.50%
09X231,EAGLE ACADEMY FOR YOUNG MEN,2006,Hispanic,29,13,s,s,s
09X231,EAGLE ACADEMY FOR YOUNG MEN,2007,Hispanic,43,27,4,9.30%,14.80%
09X239,URBAN ASSEMBLY ACAD-HISTORY AND CITIZENSHIP FOR YO,2006,Black,33,17,s,s,s
09X239,URBAN ASSEMBLY ACAD-HISTORY AND CITIZENSHIP FOR YO,2007,Black,44,19,s,s,s
09X239,URBAN ASSEMBLY ACAD-HISTORY AND CITIZENSHIP FOR YO,2006,Hispanic,40,13,s,s,s
09X239,URBAN ASSEMBLY ACAD-HISTORY AND CITIZENSHIP FOR YO,2007,Hispanic,37,13,s,s,s
09X239,URBAN ASSEMBLY ACAD-HISTORY AND CITIZENSHIP FOR YO,2006,White,1,1,s,s,s
09X239,URBAN ASSEMBLY ACAD-HISTORY AND CITIZENSHIP FOR YO,2007,White,2,1,s,s,s
09X241,URBAN ASSEMBLY SCHOOL FOR APPLIED MATH AND SCIENCE,2007,Asian,2,2,s,s,s
09X241,URBAN ASSEMBLY SCHOOL FOR APPLIED MATH AND SCIENCE,2007,Black,26,24,8,30.80%,33.30%
09X241,URBAN ASSEMBLY SCHOOL FOR APPLIED MATH AND SCIENCE,2007,Hispanic,42,38,14,33.30%,36.80%
09X241,URBAN ASSEMBLY SCHOOL FOR APPLIED MATH AND SCIENCE,2007,White,1,1,s,s,s
09X250,EXIMIUS COLLEGE PREPARATORY ACADEMY,2007,Asian,2,2,s,s,s
09X250,EXIMIUS COLLEGE PREPARATORY ACADEMY,2006,Black,25,13,s,s,s
09X250,EXIMIUS COLLEGE PREPARATORY ACADEMY,2007,Black,27,18,s,s,s
09X250,EXIMIUS COLLEGE PREPARATORY ACADEMY,2006,Hispanic,33,22,4,12.10%,18.20%
09X250,EXIMIUS COLLEGE PREPARATORY ACADEMY,2007,Hispanic,28,18,s,s,s
09X252,MOTT HALL BRONX HIGH SCHOOL,2006,Asian,2,2,s,s,s
09X252,MOTT HALL BRONX HIGH SCHOOL,2007,Asian,2,1,s,s,s
09X252,MOTT HALL BRONX HIGH SCHOOL,2006,Black,39,32,2,5.10%,6.30%
09X252,MOTT HALL BRONX HIGH SCHOOL,2007,Black,37,28,2,5.40%,7.10%
09X252,MOTT HALL BRONX HIGH SCHOOL,2006,Hispanic,65,48,1,1.50%,2.10%
09X252,MOTT HALL BRONX HIGH SCHOOL,2007,Hispanic,62,56,6,9.70%,10.70%
09X252,MOTT HALL BRONX HIGH SCHOOL,2006,White,1,1,s,s,s
09X260,BRONX CENTER FOR SCIENCE AND MATHEMATICS,2006,Asian,4,4,s,s,s
09X260,BRONX CENTER FOR SCIENCE AND MATHEMATICS,2007,Asian,8,8,s,s,s
09X260,BRONX CENTER FOR SCIENCE AND MATHEMATICS,2006,Black,26,23,16,61.50%,69.60%
09X260,BRONX CENTER FOR SCIENCE AND MATHEMATICS,2007,Black,20,16,s,s,s
09X260,BRONX CENTER FOR SCIENCE AND MATHEMATICS,2006,Hispanic,69,61,40,58.00%,65.60%
09X260,BRONX CENTER FOR SCIENCE AND MATHEMATICS,2007,Hispanic,71,53,22,31.00%,41.50%
09X263,VALIDUS PREPARATORY ACADEMY,2007,Asian,1,1,s,s,s
09X263,VALIDUS PREPARATORY ACADEMY,2006,Black,51,39,1,2.00%,2.60%
09X263,VALIDUS PREPARATORY ACADEMY,2007,Black,37,21,0,0.00%,0.00%
09X263,VALIDUS PREPARATORY ACADEMY,2006,Hispanic,68,50,3,4.40%,6.00%
09X263,VALIDUS PREPARATORY ACADEMY,2007,Hispanic,63,36,2,3.20%,5.60%
09X263,VALIDUS PREPARATORY ACADEMY,2007,White,1,0,s,s,s
09X276,LEADERSHIP INSTITUTE,2006,Asian,1,1,s,s,s
09X276,LEADERSHIP INSTITUTE,2006,Black,25,14,s,s,s
09X276,LEADERSHIP INSTITUTE,2007,Black,36,26,4,11.10%,15.40%
09X276,LEADERSHIP INSTITUTE,2006,Hispanic,40,20,s,s,s
09X276,LEADERSHIP INSTITUTE,2007,Hispanic,50,24,2,4.00%,8.30%
09X276,LEADERSHIP INSTITUTE,2006,White,1,1,s,s,s
09X297,MORRIS ACADEMY FOR COLLABORATIVE STUDIES,2006,Asian,1,1,s,s,s
09X297,MORRIS ACADEMY FOR COLLABORATIVE STUDIES,2006,Black,38,24,4,10.50%,16.70%
09X297,MORRIS ACADEMY FOR COLLABORATIVE STUDIES,2007,Black,31,17,s,s,s
09X297,MORRIS ACADEMY FOR COLLABORATIVE STUDIES,2006,Hispanic,59,41,5,8.50%,12.20%
09X297,MORRIS ACADEMY FOR COLLABORATIVE STUDIES,2007,Hispanic,74,40,6,8.10%,15.00%
09X297,MORRIS ACADEMY FOR COLLABORATIVE STUDIES,2006,White,1,1,s,s,s
09X297,MORRIS ACADEMY FOR COLLABORATIVE STUDIES,2007,White,1,1,s,s,s
09X329,DREAMYARD PREPARATORY SCHOOL,2006,Black,43,15,s,s,s
09X329,DREAMYARD PREPARATORY SCHOOL,2007,Black,29,10,s,s,s
09X329,DREAMYARD PREPARATORY SCHOOL,2006,Hispanic,48,23,5,10.40%,21.70%
09X329,DREAMYARD PREPARATORY SCHOOL,2007,Hispanic,61,25,1,1.60%,4.00%
09X329,DREAMYARD PREPARATORY SCHOOL,2006,White,1,1,s,s,s
09X365,ACADEMY FOR LANGUAGE AND TECHNOLOGY,2007,Hispanic,90,61,5,5.60%,8.20%
09X403,BRONX INTERNATIONAL HIGH SCHOOL,2006,Asian,3,2,s,s,s
09X403,BRONX INTERNATIONAL HIGH SCHOOL,2006,Black,20,15,s,s,s
09X403,BRONX INTERNATIONAL HIGH SCHOOL,2007,Black,19,11,s,s,s
09X403,BRONX INTERNATIONAL HIGH SCHOOL,2006,Hispanic,62,40,5,8.10%,12.50%
09X403,BRONX INTERNATIONAL HIGH SCHOOL,2007,Hispanic,81,48,11,13.60%,22.90%
09X403,BRONX INTERNATIONAL HIGH SCHOOL,2006,White,3,1,s,s,s
09X403,BRONX INTERNATIONAL HIGH SCHOOL,2007,White,4,2,s,s,s
09X404,SCHOOL FOR EXCELLENCE,2006,Black,45,25,1,2.20%,4.00%
09X404,SCHOOL FOR EXCELLENCE,2007,Black,50,26,1,2.00%,3.80%
09X404,SCHOOL FOR EXCELLENCE,2006,Hispanic,61,33,5,8.20%,15.20%
09X404,SCHOOL FOR EXCELLENCE,2007,Hispanic,74,48,8,10.80%,16.70%
09X404,SCHOOL FOR EXCELLENCE,2007,White,1,0,s,s,s
09X412,BRONX HIGH SCHOOL OF BUSINESS,2007,Asian,5,2,s,s,s
09X412,BRONX HIGH SCHOOL OF BUSINESS,2006,Black,44,24,6,13.60%,25.00%
09X412,BRONX HIGH SCHOOL OF BUSINESS,2007,Black,38,19,s,s,s
09X412,BRONX HIGH SCHOOL OF BUSINESS,2006,Hispanic,65,30,5,7.70%,16.70%
09X412,BRONX HIGH SCHOOL OF BUSINESS,2007,Hispanic,79,35,5,6.30%,14.30%
09X413,BRONX HIGH SCHOOL FOR MEDICAL SCIENCE,2006,Asian,11,11,s,s,s
09X413,BRONX HIGH SCHOOL FOR MEDICAL SCIENCE,2007,Asian,7,6,s,s,s
09X413,BRONX HIGH SCHOOL FOR MEDICAL SCIENCE,2006,Black,57,48,14,24.60%,29.20%
09X413,BRONX HIGH SCHOOL FOR MEDICAL SCIENCE,2007,Black,26,19,s,s,s
09X413,BRONX HIGH SCHOOL FOR MEDICAL SCIENCE,2006,Hispanic,35,27,11,31.40%,40.70%
09X413,BRONX HIGH SCHOOL FOR MEDICAL SCIENCE,2007,Hispanic,35,27,6,17.10%,22.20%
09X413,BRONX HIGH SCHOOL FOR MEDICAL SCIENCE,2007,White,1,1,s,s,s
09X414,JONATHAN LEVIN HS OF MEDIA AND COMMUNICATIONS,2006,Black,38,20,s,s,s
09X414,JONATHAN LEVIN HS OF MEDIA AND COMMUNICATIONS,2007,Black,33,15,s,s,s
09X414,JONATHAN LEVIN HS OF MEDIA AND COMMUNICATIONS,2006,Hispanic,84,36,3,3.60%,8.30%
09X414,JONATHAN LEVIN HS OF MEDIA AND COMMUNICATIONS,2007,Hispanic,97,33,5,5.20%,15.20%
09X414,JONATHAN LEVIN HS OF MEDIA AND COMMUNICATIONS,2006,White,1,0,s,s,s
09X414,JONATHAN LEVIN HS OF MEDIA AND COMMUNICATIONS,2007,White,2,1,s,s,s
09X505,BRONX SCHOOL FOR LAW GOVERNMENT AND JUSTICE,2006,Asian,4,2,s,s,s
09X505,BRONX SCHOOL FOR LAW GOVERNMENT AND JUSTICE,2007,Asian,3,3,s,s,s
09X505,BRONX SCHOOL FOR LAW GOVERNMENT AND JUSTICE,2006,Black,41,34,2,4.90%,5.90%
09X505,BRONX SCHOOL FOR LAW GOVERNMENT AND JUSTICE,2007,Black,39,26,3,7.70%,11.50%
09X505,BRONX SCHOOL FOR LAW GOVERNMENT AND JUSTICE,2006,Hispanic,74,55,5,6.80%,9.10%
09X505,BRONX SCHOOL FOR LAW GOVERNMENT AND JUSTICE,2007,Hispanic,55,34,3,5.50%,8.80%
09X505,BRONX SCHOOL FOR LAW GOVERNMENT AND JUSTICE,2006,White,1,1,s,s,s
09X505,BRONX SCHOOL FOR LAW GOVERNMENT AND JUSTICE,2007,White,2,2,s,s,s
09X517,FREDERICK DOUGLAS ACADEMY III SECONDARY SCHOOL,2006,Asian,2,2,s,s,s
09X517,FREDERICK DOUGLAS ACADEMY III SECONDARY SCHOOL,2007,Asian,1,1,s,s,s
09X517,FREDERICK DOUGLAS ACADEMY III SECONDARY SCHOOL,2006,Black,44,34,5,11.40%,14.70%
09X517,FREDERICK DOUGLAS ACADEMY III SECONDARY SCHOOL,2007,Black,50,38,6,12.00%,15.80%
09X517,FREDERICK DOUGLAS ACADEMY III SECONDARY SCHOOL,2006,Hispanic,41,32,7,17.10%,21.90%
09X517,FREDERICK DOUGLAS ACADEMY III SECONDARY SCHOOL,2007,Hispanic,37,24,0,0.00%,0.00%
09X517,FREDERICK DOUGLAS ACADEMY III SECONDARY SCHOOL,2007,White,1,0,s,s,s
09X525,BRONX LEADERSHIP ACADEMY HIGH SCHOOL,2006,Asian,1,1,s,s,s
09X525,BRONX LEADERSHIP ACADEMY HIGH SCHOOL,2007,Asian,1,1,s,s,s
09X525,BRONX LEADERSHIP ACADEMY HIGH SCHOOL,2006,Black,87,66,11,12.60%,16.70%
09X525,BRONX LEADERSHIP ACADEMY HIGH SCHOOL,2007,Black,82,56,5,6.10%,8.90%
09X525,BRONX LEADERSHIP ACADEMY HIGH SCHOOL,2006,Hispanic,90,55,15,16.70%,27.30%
09X525,BRONX LEADERSHIP ACADEMY HIGH SCHOOL,2007,Hispanic,78,44,9,11.50%,20.50%
09X525,BRONX LEADERSHIP ACADEMY HIGH SCHOOL,2007,White,4,4,s,s,s
09X543,HIGH SCHOOL FOR VIOLIN AND DANCE,2006,Black,13,9,s,s,s
09X543,HIGH SCHOOL FOR VIOLIN AND DANCE,2007,Black,20,11,s,s,s
09X543,HIGH SCHOOL FOR VIOLIN AND DANCE,2006,Hispanic,34,28,3,8.80%,10.70%
09X543,HIGH SCHOOL FOR VIOLIN AND DANCE,2007,Hispanic,29,21,1,3.40%,4.80%
10X141,RIVERDALE/KINGSBRIDGE ACADEMY (MS/HS 141),2006,Asian,18,16,s,s,s
10X141,RIVERDALE/KINGSBRIDGE ACADEMY (MS/HS 141),2007,Asian,14,14,s,s,s
10X141,RIVERDALE/KINGSBRIDGE ACADEMY (MS/HS 141),2006,Black,20,17,s,s,s
10X141,RIVERDALE/KINGSBRIDGE ACADEMY (MS/HS 141),2007,Black,18,16,s,s,s
10X141,RIVERDALE/KINGSBRIDGE ACADEMY (MS/HS 141),2006,Hispanic,53,46,11,20.80%,23.90%
